alert_id,check_id,severity,status,assigned_to,opened_at,resolved_at,resolution_notes
8254,8254,LOW,CLOSED,187,2024-02-04 20:29:00,2024-02-10 20:29:00,Additional KYC completed
8255,8255,LOW,RESOLVED,79,2025-03-28 06:24:00,2025-04-01 06:24:00,Escalated to compliance team
8256,8256,HIGH,CLOSED,68,2024-02-07 05:11:00,2024-02-08 05:11:00,Additional KYC completed
8257,8257,LOW,IN_PROGRESS,173,2024-09-09 20:03:00,,Additional KYC completed
8258,8258,MEDIUM,IN_PROGRESS,2,2024-08-08 20:00:00,,Account temporarily blocked
8259,8259,MEDIUM,OPEN,112,2025-02-20 23:17:00,,Account temporarily blocked
8260,8260,MEDIUM,IN_PROGRESS,46,2023-08-25 12:09:00,,False positive
8261,8261,LOW,RESOLVED,32,2023-01-27 22:32:00,2023-02-11 22:32:00,False positive
8262,8262,CRITICAL,OPEN,90,2025-05-02 11:37:00,,Additional KYC completed
8263,8263,HIGH,RESOLVED,96,2024-04-16 18:32:00,2024-05-10 18:32:00,Escalated to compliance team
8264,8264,LOW,IN_PROGRESS,95,2023-12-11 02:35:00,,Customer documents verified
8265,8265,LOW,IN_PROGRESS,36,2024-09-29 13:16:00,,False positive
8266,8266,LOW,RESOLVED,135,2024-05-10 06:08:00,2024-05-15 06:08:00,Risk accepted
8267,8267,MEDIUM,RESOLVED,6,2024-10-20 21:10:00,2024-10-22 21:10:00,Customer documents verified
8268,8268,LOW,CLOSED,199,2024-09-24 02:41:00,2024-09-30 02:41:00,False positive
8269,8269,LOW,RESOLVED,161,2024-10-31 20:15:00,2024-11-05 20:15:00,Escalated to compliance team
8270,8270,LOW,RESOLVED,93,2025-05-11 15:33:00,2025-05-19 15:33:00,Risk accepted
8271,8271,LOW,IN_PROGRESS,36,2023-05-21 23:23:00,,Escalated to compliance team
8272,8272,LOW,OPEN,54,2025-05-20 02:14:00,,False positive
8273,8273,LOW,CLOSED,64,2023-10-16 13:19:00,2023-10-22 13:19:00,Risk accepted
8274,8274,LOW,RESOLVED,96,2024-10-19 15:32:00,2024-11-10 15:32:00,Escalated to compliance team
8275,8275,MEDIUM,RESOLVED,122,2024-11-10 19:08:00,2024-12-09 19:08:00,False positive
8276,8276,LOW,OPEN,120,2024-11-07 04:27:00,,Risk accepted
8277,8277,CRITICAL,RESOLVED,116,2024-09-29 20:30:00,2024-10-23 20:30:00,Additional KYC completed
8278,8278,MEDIUM,RESOLVED,79,2023-07-08 11:25:00,2023-07-22 11:25:00,False positive
8279,8279,MEDIUM,OPEN,112,2023-03-07 06:22:00,,Escalated to compliance team
8280,8280,MEDIUM,RESOLVED,104,2024-09-24 19:24:00,2024-10-17 19:24:00,Customer documents verified
8281,8281,MEDIUM,RESOLVED,28,2023-08-11 18:26:00,2023-08-13 18:26:00,Account temporarily blocked
8282,8282,MEDIUM,IN_PROGRESS,200,2025-06-03 09:31:00,,Escalated to compliance team
8283,8283,LOW,OPEN,124,2024-10-12 05:08:00,,False positive
8284,8284,MEDIUM,OPEN,146,2025-01-19 09:09:00,,Additional KYC completed
8285,8285,LOW,RESOLVED,142,2023-08-17 07:41:00,2023-08-22 07:41:00,False positive
8286,8286,MEDIUM,IN_PROGRESS,20,2025-04-07 09:14:00,,Risk accepted
8287,8287,MEDIUM,RESOLVED,174,2024-02-20 23:55:00,2024-03-13 23:55:00,Escalated to compliance team
8288,8288,LOW,RESOLVED,155,2025-06-17 13:37:00,2025-07-03 13:37:00,Account temporarily blocked
8289,8289,LOW,IN_PROGRESS,29,2025-04-06 22:37:00,,False positive
8290,8290,LOW,CLOSED,16,2024-01-14 15:34:00,2024-01-19 15:34:00,Customer documents verified
8291,8291,CRITICAL,RESOLVED,103,2024-05-21 03:20:00,2024-06-20 03:20:00,False positive
8292,8292,MEDIUM,OPEN,46,2023-07-06 12:19:00,,Additional KYC completed
8293,8293,HIGH,RESOLVED,74,2025-05-10 09:21:00,2025-05-28 09:21:00,Additional KYC completed
8294,8294,LOW,CLOSED,72,2024-01-21 23:37:00,2024-02-05 23:37:00,Risk accepted
8295,8295,LOW,IN_PROGRESS,172,2024-10-24 17:31:00,,False positive
8296,8296,LOW,RESOLVED,128,2024-01-01 20:44:00,2024-01-04 20:44:00,Account temporarily blocked
8297,8297,LOW,IN_PROGRESS,188,2023-09-22 20:19:00,,Risk accepted
8298,8298,LOW,RESOLVED,79,2025-04-25 08:49:00,2025-05-04 08:49:00,Customer documents verified
8299,8299,LOW,IN_PROGRESS,14,2024-03-28 19:52:00,,Escalated to compliance team
8300,8300,CRITICAL,IN_PROGRESS,118,2023-11-13 17:48:00,,False positive
8301,8301,LOW,OPEN,44,2023-05-03 17:33:00,,Additional KYC completed
8302,8302,HIGH,RESOLVED,119,2024-05-16 22:28:00,2024-05-26 22:28:00,Escalated to compliance team
8303,8303,LOW,CLOSED,180,2024-08-25 13:28:00,2024-09-18 13:28:00,Customer documents verified
8304,8304,MEDIUM,CLOSED,27,2024-04-18 07:44:00,2024-05-09 07:44:00,Additional KYC completed
8305,8305,MEDIUM,IN_PROGRESS,73,2024-06-12 16:06:00,,False positive
8306,8306,MEDIUM,IN_PROGRESS,163,2025-04-19 06:50:00,,Escalated to compliance team
8307,8307,HIGH,RESOLVED,186,2023-12-18 21:28:00,2024-01-08 21:28:00,Risk accepted
8308,8308,MEDIUM,RESOLVED,80,2024-09-07 23:03:00,2024-09-22 23:03:00,Additional KYC completed
8309,8309,CRITICAL,CLOSED,19,2024-10-17 11:21:00,2024-10-18 11:21:00,Risk accepted
8310,8310,LOW,CLOSED,45,2023-07-20 03:49:00,2023-07-24 03:49:00,Escalated to compliance team
8311,8311,MEDIUM,RESOLVED,92,2024-08-24 05:06:00,2024-09-12 05:06:00,Risk accepted
8312,8312,LOW,IN_PROGRESS,88,2024-04-03 22:08:00,,Additional KYC completed
8313,8313,MEDIUM,CLOSED,74,2024-10-03 05:20:00,2024-10-07 05:20:00,Additional KYC completed
8314,8314,CRITICAL,IN_PROGRESS,104,2024-06-28 11:27:00,,Escalated to compliance team
8315,8315,LOW,IN_PROGRESS,130,2023-06-09 23:17:00,,Additional KYC completed
8316,8316,LOW,OPEN,19,2023-05-19 04:01:00,,False positive
8317,8317,MEDIUM,RESOLVED,97,2024-03-04 09:57:00,2024-03-06 09:57:00,Escalated to compliance team
8318,8318,MEDIUM,CLOSED,186,2023-06-10 22:03:00,2023-07-09 22:03:00,Escalated to compliance team
8319,8319,MEDIUM,OPEN,60,2024-06-09 14:26:00,,Risk accepted
8320,8320,LOW,OPEN,42,2023-06-24 11:02:00,,False positive
8321,8321,HIGH,IN_PROGRESS,160,2025-01-22 18:21:00,,Customer documents verified
8322,8322,LOW,IN_PROGRESS,187,2025-03-19 05:03:00,,Escalated to compliance team
8323,8323,MEDIUM,RESOLVED,173,2023-02-12 12:57:00,2023-03-14 12:57:00,Additional KYC completed
8324,8324,LOW,RESOLVED,90,2025-02-25 10:58:00,2025-03-06 10:58:00,Customer documents verified
8325,8325,LOW,RESOLVED,191,2023-08-11 12:16:00,2023-08-20 12:16:00,False positive
8326,8326,LOW,CLOSED,146,2025-03-30 01:50:00,2025-04-05 01:50:00,Risk accepted
8327,8327,LOW,OPEN,106,2024-05-18 12:47:00,,Customer documents verified
8328,8328,MEDIUM,CLOSED,120,2023-09-08 05:06:00,2023-09-12 05:06:00,Escalated to compliance team
8329,8329,LOW,RESOLVED,148,2023-05-08 19:24:00,2023-06-03 19:24:00,Risk accepted
8330,8330,LOW,RESOLVED,70,2023-01-29 10:33:00,2023-02-06 10:33:00,Additional KYC completed
8331,8331,LOW,CLOSED,12,2025-03-26 06:17:00,2025-04-01 06:17:00,Escalated to compliance team
8332,8332,MEDIUM,RESOLVED,44,2023-08-11 02:50:00,2023-09-10 02:50:00,Customer documents verified
8333,8333,CRITICAL,IN_PROGRESS,153,2023-05-27 17:29:00,,Escalated to compliance team
8334,8334,CRITICAL,RESOLVED,43,2024-06-02 18:12:00,2024-06-18 18:12:00,Account temporarily blocked
8335,8335,HIGH,OPEN,177,2025-01-15 12:02:00,,Additional KYC completed
8336,8336,CRITICAL,RESOLVED,196,2024-04-27 21:55:00,2024-05-04 21:55:00,Account temporarily blocked
8337,8337,LOW,OPEN,168,2023-02-28 03:06:00,,Escalated to compliance team
8338,8338,MEDIUM,RESOLVED,94,2023-06-26 21:59:00,2023-07-03 21:59:00,Customer documents verified
8339,8339,LOW,RESOLVED,135,2023-06-01 06:29:00,2023-06-03 06:29:00,False positive
8340,8340,LOW,RESOLVED,175,2024-02-12 20:15:00,2024-02-21 20:15:00,Account temporarily blocked
8341,8341,HIGH,RESOLVED,183,2024-02-13 17:16:00,2024-02-22 17:16:00,Customer documents verified
8342,8342,LOW,RESOLVED,80,2024-03-04 03:25:00,2024-03-16 03:25:00,Customer documents verified
8343,8343,MEDIUM,OPEN,121,2024-04-23 18:15:00,,False positive
8344,8344,LOW,CLOSED,190,2023-05-16 03:56:00,2023-06-07 03:56:00,Risk accepted
8345,8345,MEDIUM,OPEN,98,2024-09-19 23:48:00,,False positive
8346,8346,HIGH,CLOSED,167,2023-02-21 04:39:00,2023-03-15 04:39:00,Escalated to compliance team
8347,8347,HIGH,RESOLVED,68,2023-09-27 09:05:00,2023-09-29 09:05:00,Customer documents verified
8348,8348,MEDIUM,OPEN,107,2024-05-16 14:55:00,,Risk accepted
8349,8349,LOW,OPEN,200,2025-06-18 01:21:00,,Customer documents verified
8350,8350,HIGH,OPEN,102,2023-09-01 14:52:00,,Additional KYC completed
8351,8351,LOW,IN_PROGRESS,195,2023-10-02 10:51:00,,Escalated to compliance team
8352,8352,CRITICAL,RESOLVED,82,2025-06-12 02:05:00,2025-06-14 02:05:00,Risk accepted
8353,8353,MEDIUM,CLOSED,155,2025-01-19 07:11:00,2025-02-10 07:11:00,False positive
8354,8354,LOW,CLOSED,47,2025-02-17 03:04:00,2025-03-06 03:04:00,Escalated to compliance team
8355,8355,HIGH,RESOLVED,149,2024-09-09 22:10:00,2024-09-15 22:10:00,False positive
8356,8356,LOW,CLOSED,156,2024-02-20 19:18:00,2024-03-16 19:18:00,Customer documents verified
8357,8357,MEDIUM,IN_PROGRESS,85,2023-12-23 07:34:00,,Risk accepted
8358,8358,MEDIUM,RESOLVED,41,2024-02-04 02:31:00,2024-02-26 02:31:00,Additional KYC completed
8359,8359,MEDIUM,RESOLVED,61,2023-09-22 11:53:00,2023-10-19 11:53:00,Risk accepted
8360,8360,LOW,RESOLVED,170,2024-03-19 00:31:00,2024-03-26 00:31:00,Escalated to compliance team
8361,8361,LOW,RESOLVED,131,2023-02-18 16:12:00,2023-03-16 16:12:00,Customer documents verified
8362,8362,MEDIUM,IN_PROGRESS,47,2024-02-06 20:07:00,,Risk accepted
8363,8363,MEDIUM,IN_PROGRESS,139,2024-02-29 16:25:00,,False positive
8364,8364,LOW,RESOLVED,13,2024-05-07 18:23:00,2024-05-15 18:23:00,Customer documents verified
8365,8365,MEDIUM,CLOSED,178,2025-04-11 04:31:00,2025-04-12 04:31:00,Risk accepted
8366,8366,MEDIUM,RESOLVED,144,2024-11-05 00:17:00,2024-11-06 00:17:00,False positive
8367,8367,LOW,CLOSED,29,2023-08-29 07:28:00,2023-09-07 07:28:00,Customer documents verified
8368,8368,MEDIUM,RESOLVED,146,2025-04-03 15:18:00,2025-04-09 15:18:00,Customer documents verified
8369,8369,MEDIUM,OPEN,186,2024-08-15 05:40:00,,Additional KYC completed
8370,8370,LOW,CLOSED,128,2024-05-30 19:17:00,2024-06-10 19:17:00,Risk accepted
8371,8371,HIGH,IN_PROGRESS,64,2025-01-29 04:39:00,,Risk accepted
8372,8372,LOW,CLOSED,80,2025-01-18 18:55:00,2025-01-25 18:55:00,False positive
8373,8373,LOW,RESOLVED,158,2024-11-26 15:11:00,2024-12-13 15:11:00,Escalated to compliance team
8374,8374,MEDIUM,RESOLVED,20,2024-09-18 16:06:00,2024-10-10 16:06:00,Additional KYC completed
8375,8375,HIGH,RESOLVED,154,2024-05-28 00:37:00,2024-06-24 00:37:00,Account temporarily blocked
8376,8376,MEDIUM,IN_PROGRESS,60,2024-07-28 23:03:00,,Risk accepted
8377,8377,LOW,OPEN,78,2025-01-10 05:28:00,,Escalated to compliance team
8378,8378,LOW,RESOLVED,100,2025-04-28 04:11:00,2025-05-18 04:11:00,Risk accepted
8379,8379,MEDIUM,RESOLVED,48,2023-08-27 04:44:00,2023-09-19 04:44:00,Customer documents verified
8380,8380,LOW,IN_PROGRESS,199,2023-04-15 10:22:00,,False positive
8381,8381,HIGH,RESOLVED,146,2024-02-06 19:55:00,2024-03-02 19:55:00,Risk accepted
8382,8382,MEDIUM,OPEN,87,2023-09-17 11:06:00,,Additional KYC completed
8383,8383,LOW,OPEN,199,2025-03-10 02:27:00,,Escalated to compliance team
8384,8384,LOW,IN_PROGRESS,52,2025-05-03 18:50:00,,Account temporarily blocked
8385,8385,CRITICAL,RESOLVED,119,2024-03-11 13:52:00,2024-04-04 13:52:00,Escalated to compliance team
8386,8386,HIGH,RESOLVED,123,2025-05-14 04:41:00,2025-05-27 04:41:00,False positive
8387,8387,CRITICAL,OPEN,35,2024-11-27 02:32:00,,Additional KYC completed
8388,8388,MEDIUM,OPEN,150,2023-01-04 14:09:00,,Additional KYC completed
8389,8389,CRITICAL,CLOSED,14,2023-03-31 17:16:00,2023-04-11 17:16:00,Risk accepted
8390,8390,MEDIUM,RESOLVED,17,2023-08-11 13:37:00,2023-09-08 13:37:00,Risk accepted
8391,8391,LOW,RESOLVED,159,2024-04-14 23:55:00,2024-05-12 23:55:00,Account temporarily blocked
8392,8392,LOW,CLOSED,106,2025-02-09 18:04:00,2025-03-01 18:04:00,Account temporarily blocked
8393,8393,LOW,RESOLVED,71,2024-03-29 12:03:00,2024-04-03 12:03:00,Escalated to compliance team
8394,8394,MEDIUM,RESOLVED,75,2024-08-08 22:36:00,2024-08-20 22:36:00,Customer documents verified
8395,8395,HIGH,RESOLVED,65,2024-04-06 21:00:00,2024-04-13 21:00:00,Customer documents verified
8396,8396,MEDIUM,CLOSED,31,2023-10-31 19:06:00,2023-11-05 19:06:00,Risk accepted
8397,8397,CRITICAL,IN_PROGRESS,38,2024-04-24 15:48:00,,Customer documents verified
8398,8398,LOW,OPEN,166,2023-05-29 03:54:00,,False positive
8399,8399,LOW,RESOLVED,132,2025-04-09 22:50:00,2025-04-25 22:50:00,False positive
8400,8400,LOW,CLOSED,60,2024-11-15 23:55:00,2024-12-04 23:55:00,Escalated to compliance team
8401,8401,LOW,RESOLVED,46,2024-03-30 06:06:00,2024-04-03 06:06:00,Account temporarily blocked
8402,8402,LOW,RESOLVED,189,2024-01-10 17:15:00,2024-01-21 17:15:00,Customer documents verified
8403,8403,LOW,OPEN,54,2023-08-29 05:30:00,,Additional KYC completed
8404,8404,MEDIUM,IN_PROGRESS,52,2023-11-27 02:13:00,,Additional KYC completed
8405,8405,MEDIUM,OPEN,20,2024-12-26 09:14:00,,Account temporarily blocked
8406,8406,LOW,CLOSED,51,2024-11-20 20:04:00,2024-12-03 20:04:00,Escalated to compliance team
8407,8407,LOW,OPEN,67,2023-09-25 14:40:00,,Customer documents verified
8408,8408,LOW,RESOLVED,78,2023-09-06 20:40:00,2023-10-05 20:40:00,False positive
8409,8409,MEDIUM,RESOLVED,38,2024-05-11 13:34:00,2024-05-16 13:34:00,False positive
8410,8410,MEDIUM,RESOLVED,186,2024-02-12 17:08:00,2024-03-04 17:08:00,Escalated to compliance team
8411,8411,CRITICAL,OPEN,78,2023-12-16 17:44:00,,Escalated to compliance team
8412,8412,CRITICAL,RESOLVED,26,2024-04-16 03:43:00,2024-05-05 03:43:00,Account temporarily blocked
8413,8413,HIGH,CLOSED,95,2024-11-10 20:32:00,2024-11-24 20:32:00,Escalated to compliance team
8414,8414,LOW,OPEN,64,2024-09-03 19:12:00,,Additional KYC completed
8415,8415,CRITICAL,IN_PROGRESS,112,2024-03-04 10:06:00,,False positive
8416,8416,HIGH,RESOLVED,21,2025-03-16 07:26:00,2025-03-26 07:26:00,Risk accepted
8417,8417,LOW,OPEN,58,2023-04-13 13:52:00,,Risk accepted
8418,8418,MEDIUM,RESOLVED,61,2024-11-29 00:30:00,2024-12-25 00:30:00,Risk accepted
8419,8419,MEDIUM,RESOLVED,107,2024-04-25 02:08:00,2024-05-04 02:08:00,Account temporarily blocked
8420,8420,LOW,CLOSED,136,2025-02-09 11:15:00,2025-02-15 11:15:00,Account temporarily blocked
8421,8421,HIGH,RESOLVED,36,2023-11-06 00:42:00,2023-11-26 00:42:00,Account temporarily blocked
8422,8422,LOW,CLOSED,111,2024-03-12 14:09:00,2024-03-21 14:09:00,Customer documents verified
8423,8423,MEDIUM,RESOLVED,114,2024-09-19 06:04:00,2024-09-23 06:04:00,Account temporarily blocked
8424,8424,MEDIUM,RESOLVED,177,2024-10-09 14:20:00,2024-11-08 14:20:00,Escalated to compliance team
8425,8425,LOW,CLOSED,37,2024-05-18 08:00:00,2024-06-16 08:00:00,Additional KYC completed
8426,8426,CRITICAL,CLOSED,84,2024-01-08 11:15:00,2024-01-23 11:15:00,False positive
8427,8427,LOW,OPEN,181,2023-09-24 12:53:00,,Customer documents verified
8428,8428,LOW,CLOSED,120,2024-07-08 23:57:00,2024-07-10 23:57:00,Customer documents verified
8429,8429,LOW,IN_PROGRESS,108,2025-05-15 12:30:00,,Account temporarily blocked
8430,8430,LOW,IN_PROGRESS,92,2024-10-09 01:37:00,,Additional KYC completed
8431,8431,LOW,IN_PROGRESS,174,2025-02-09 01:39:00,,Additional KYC completed
8432,8432,LOW,IN_PROGRESS,130,2023-02-27 06:32:00,,Account temporarily blocked
8433,8433,MEDIUM,CLOSED,110,2023-07-10 06:07:00,2023-07-15 06:07:00,Risk accepted
8434,8434,LOW,CLOSED,92,2024-06-08 06:57:00,2024-06-18 06:57:00,Account temporarily blocked
8435,8435,MEDIUM,IN_PROGRESS,156,2024-12-17 21:42:00,,Risk accepted
8436,8436,LOW,IN_PROGRESS,101,2025-03-04 14:26:00,,Additional KYC completed
8437,8437,LOW,OPEN,166,2025-03-31 21:36:00,,Additional KYC completed
8438,8438,MEDIUM,RESOLVED,46,2023-10-04 07:31:00,2023-10-11 07:31:00,Account temporarily blocked
8439,8439,CRITICAL,RESOLVED,112,2024-05-24 03:04:00,2024-05-28 03:04:00,Escalated to compliance team
8440,8440,HIGH,IN_PROGRESS,89,2025-05-31 06:40:00,,Customer documents verified
8441,8441,LOW,IN_PROGRESS,171,2024-09-12 08:59:00,,Account temporarily blocked
8442,8442,LOW,RESOLVED,68,2024-06-17 19:21:00,2024-07-09 19:21:00,Account temporarily blocked
8443,8443,MEDIUM,CLOSED,119,2024-02-27 07:50:00,2024-03-18 07:50:00,Additional KYC completed
8444,8444,MEDIUM,IN_PROGRESS,32,2023-06-04 16:21:00,,Risk accepted
8445,8445,LOW,CLOSED,57,2024-08-17 06:44:00,2024-09-06 06:44:00,False positive
8446,8446,LOW,OPEN,19,2023-11-16 18:45:00,,Escalated to compliance team
8447,8447,LOW,CLOSED,103,2023-09-16 09:46:00,2023-10-14 09:46:00,Risk accepted
8448,8448,LOW,IN_PROGRESS,93,2025-05-12 12:09:00,,Risk accepted
8449,8449,HIGH,OPEN,41,2023-09-25 01:19:00,,Additional KYC completed
8450,8450,CRITICAL,RESOLVED,6,2024-11-16 22:31:00,2024-12-01 22:31:00,Customer documents verified
8451,8451,CRITICAL,RESOLVED,60,2024-01-13 08:58:00,2024-01-26 08:58:00,False positive
8452,8452,MEDIUM,RESOLVED,83,2024-04-08 21:56:00,2024-05-04 21:56:00,False positive
8453,8453,HIGH,RESOLVED,91,2024-11-14 20:00:00,2024-11-27 20:00:00,False positive
8454,8454,HIGH,RESOLVED,59,2024-09-28 09:01:00,2024-10-25 09:01:00,Escalated to compliance team
8455,8455,LOW,IN_PROGRESS,31,2025-04-04 13:06:00,,Additional KYC completed
8456,8456,LOW,OPEN,39,2025-01-28 02:31:00,,Customer documents verified
8457,8457,HIGH,CLOSED,54,2023-02-23 18:09:00,2023-02-26 18:09:00,Account temporarily blocked
8458,8458,LOW,RESOLVED,189,2023-01-30 00:11:00,2023-02-11 00:11:00,False positive
8459,8459,HIGH,CLOSED,46,2023-11-08 14:16:00,2023-12-05 14:16:00,Account temporarily blocked
8460,8460,LOW,IN_PROGRESS,33,2024-08-08 01:45:00,,Customer documents verified
8461,8461,LOW,RESOLVED,127,2024-05-08 16:12:00,2024-05-09 16:12:00,Escalated to compliance team
8462,8462,LOW,IN_PROGRESS,140,2024-05-06 22:49:00,,Escalated to compliance team
8463,8463,LOW,IN_PROGRESS,63,2023-10-18 04:52:00,,Additional KYC completed
8464,8464,HIGH,IN_PROGRESS,107,2024-07-25 17:57:00,,Escalated to compliance team
8465,8465,HIGH,OPEN,144,2023-03-09 18:58:00,,Customer documents verified
8466,8466,LOW,OPEN,11,2025-03-21 01:35:00,,False positive
8467,8467,LOW,RESOLVED,190,2024-03-08 01:25:00,2024-04-03 01:25:00,Escalated to compliance team
8468,8468,MEDIUM,IN_PROGRESS,145,2025-04-03 18:02:00,,Customer documents verified
8469,8469,MEDIUM,CLOSED,190,2025-06-14 09:59:00,2025-06-30 09:59:00,Additional KYC completed
8470,8470,LOW,RESOLVED,193,2023-07-19 06:18:00,2023-08-09 06:18:00,Additional KYC completed
8471,8471,CRITICAL,RESOLVED,29,2024-10-07 01:48:00,2024-11-06 01:48:00,Account temporarily blocked
8472,8472,HIGH,CLOSED,41,2025-01-06 04:53:00,2025-01-27 04:53:00,False positive
8473,8473,MEDIUM,OPEN,49,2025-03-31 12:42:00,,Account temporarily blocked
8474,8474,MEDIUM,RESOLVED,163,2023-06-18 07:04:00,2023-07-01 07:04:00,Additional KYC completed
8475,8475,HIGH,OPEN,7,2024-06-17 03:43:00,,Account temporarily blocked
8476,8476,CRITICAL,CLOSED,143,2025-04-01 01:09:00,2025-04-09 01:09:00,Customer documents verified
8477,8477,HIGH,RESOLVED,36,2024-02-13 18:43:00,2024-02-14 18:43:00,Additional KYC completed
8478,8478,LOW,RESOLVED,92,2025-03-23 11:28:00,2025-04-03 11:28:00,Risk accepted
8479,8479,LOW,OPEN,168,2023-11-14 08:42:00,,Additional KYC completed
8480,8480,MEDIUM,CLOSED,134,2023-07-13 11:18:00,2023-07-28 11:18:00,Risk accepted
8481,8481,LOW,RESOLVED,5,2023-09-12 18:36:00,2023-09-18 18:36:00,Additional KYC completed
8482,8482,LOW,RESOLVED,58,2023-06-10 07:32:00,2023-06-30 07:32:00,False positive
8483,8483,LOW,RESOLVED,156,2024-05-01 20:22:00,2024-05-10 20:22:00,False positive
8484,8484,MEDIUM,RESOLVED,197,2024-09-07 20:01:00,2024-09-27 20:01:00,Risk accepted
8485,8485,LOW,IN_PROGRESS,88,2023-05-22 16:57:00,,Customer documents verified
8486,8486,LOW,CLOSED,99,2024-08-13 20:50:00,2024-09-09 20:50:00,Additional KYC completed
8487,8487,MEDIUM,IN_PROGRESS,114,2024-05-07 07:14:00,,Risk accepted
8488,8488,MEDIUM,IN_PROGRESS,46,2023-11-24 06:48:00,,Additional KYC completed
8489,8489,MEDIUM,IN_PROGRESS,181,2023-11-04 18:24:00,,Customer documents verified
8490,8490,LOW,RESOLVED,47,2023-08-30 17:23:00,2023-09-23 17:23:00,False positive
8491,8491,MEDIUM,CLOSED,178,2023-03-17 00:43:00,2023-04-07 00:43:00,Additional KYC completed
8492,8492,LOW,IN_PROGRESS,80,2024-01-08 21:19:00,,Risk accepted
8493,8493,LOW,RESOLVED,187,2024-08-31 04:00:00,2024-09-02 04:00:00,Additional KYC completed
8494,8494,LOW,CLOSED,27,2024-07-16 14:00:00,2024-08-07 14:00:00,Additional KYC completed
8495,8495,MEDIUM,IN_PROGRESS,35,2024-10-29 14:29:00,,Escalated to compliance team
8496,8496,CRITICAL,CLOSED,136,2025-03-07 08:47:00,2025-03-27 08:47:00,Customer documents verified
8497,8497,LOW,CLOSED,177,2024-08-10 02:01:00,2024-08-17 02:01:00,Escalated to compliance team
8498,8498,MEDIUM,IN_PROGRESS,131,2023-04-19 23:03:00,,False positive
8499,8499,MEDIUM,RESOLVED,153,2023-02-26 04:58:00,2023-03-18 04:58:00,Escalated to compliance team
8500,8500,CRITICAL,CLOSED,40,2025-04-17 14:20:00,2025-05-16 14:20:00,Risk accepted
8501,8501,HIGH,RESOLVED,110,2023-08-08 14:03:00,2023-08-24 14:03:00,Additional KYC completed
8502,8502,LOW,RESOLVED,90,2025-02-01 06:13:00,2025-02-27 06:13:00,False positive
8503,8503,MEDIUM,RESOLVED,45,2024-04-23 12:27:00,2024-05-11 12:27:00,False positive
8504,8504,HIGH,RESOLVED,55,2023-06-18 15:18:00,2023-06-22 15:18:00,Escalated to compliance team
8505,8505,LOW,RESOLVED,160,2024-01-09 18:56:00,2024-01-27 18:56:00,Escalated to compliance team
8506,8506,MEDIUM,OPEN,44,2024-02-12 11:25:00,,Account temporarily blocked
8507,8507,HIGH,RESOLVED,146,2025-01-12 10:54:00,2025-01-31 10:54:00,Escalated to compliance team
8508,8508,LOW,RESOLVED,54,2025-06-14 09:04:00,2025-06-30 09:04:00,Risk accepted
8509,8509,CRITICAL,RESOLVED,45,2024-03-13 06:48:00,2024-03-31 06:48:00,Escalated to compliance team
8510,8510,MEDIUM,RESOLVED,80,2024-03-03 09:49:00,2024-03-21 09:49:00,Risk accepted
8511,8511,MEDIUM,IN_PROGRESS,174,2024-03-23 13:37:00,,Risk accepted
8512,8512,MEDIUM,IN_PROGRESS,94,2024-05-12 23:00:00,,False positive
8513,8513,MEDIUM,RESOLVED,72,2024-02-10 14:38:00,2024-02-29 14:38:00,Escalated to compliance team
8514,8514,LOW,RESOLVED,36,2023-03-10 03:23:00,2023-03-11 03:23:00,Escalated to compliance team
