log_id,actor_id,actor_role,action,table_name,record_id,ip_address,session_id,log_time
8960,141,COMPLIANCE_OFFICER,PASSWORD_CHANGED,investments,3977,192.168.53.203,SID300199,2024-05-22 08:58:57
8961,118,SUPER_ADMIN,CREATE_INVESTMENT,transactions,1018,192.168.222.162,SID467204,2023-03-23 21:51:37
8962,51,FUND_MANAGER,LOGOUT,notifications,4906,192.168.193.179,SID409402,2025-01-02 11:55:12
8963,162,ANALYST,TRANSACTION_CREATED,funds,9881,192.168.145.117,SID208704,2025-04-30 12:34:19
8964,157,FUND_MANAGER,LOGOUT,compliance_alerts,1901,192.168.250.44,SID379336,2023-11-08 07:42:42
8965,148,FUND_MANAGER,TRANSACTION_CREATED,notifications,2386,192.168.99.215,SID166028,2025-02-28 00:20:15
8966,52,ANALYST,LOGOUT,sip_schedules,3542,192.168.148.165,SID433068,2023-08-20 07:45:49
8967,99,ANALYST,LOGOUT,funds,5577,192.168.96.152,SID490741,2024-03-15 09:34:47
8968,4,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,sip_schedules,1059,192.168.194.3,SID418082,2025-01-03 15:14:44
8969,13,ANALYST,LOGIN,compliance_checks,624,192.168.39.196,SID391375,2025-05-27 12:10:37
8970,165,COMPLIANCE_OFFICER,KYC_REJECTED,transactions,6007,192.168.133.14,SID914674,2023-05-23 15:20:23
8971,8,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_alerts,4072,192.168.87.254,SID370853,2025-05-07 10:31:51
8972,161,FUND_MANAGER,KYC_APPROVED,notifications,1418,192.168.190.150,SID545098,2024-09-06 07:58:34
8973,155,SUPER_ADMIN,DELETE_INVESTMENT,investments,5597,192.168.29.67,SID526517,2025-02-14 13:44:36
8974,20,COMPLIANCE_OFFICER,CREATE_INVESTMENT,notifications,1852,192.168.141.204,SID615459,2023-03-23 12:06:30
8975,100,COMPLIANCE_OFFICER,LOGIN,compliance_alerts,9218,192.168.25.105,SID807038,2023-04-21 02:34:20
8976,22,COMPLIANCE_OFFICER,LOGOUT,investments,1875,192.168.65.222,SID709163,2025-05-06 22:27:41
8977,107,ANALYST,PASSWORD_CHANGED,transactions,5287,192.168.52.190,SID498235,2024-07-23 16:29:16
8978,49,FUND_MANAGER,KYC_REJECTED,funds,1279,192.168.69.101,SID314443,2023-03-23 04:46:48
8979,10,SUPER_ADMIN,KYC_REJECTED,compliance_checks,8528,192.168.72.39,SID688697,2023-07-30 19:48:12
8980,69,ANALYST,UPDATE_INVESTMENT,sip_schedules,8698,192.168.41.142,SID537063,2023-08-23 00:00:36
8981,167,ANALYST,LOGOUT,compliance_alerts,9042,192.168.41.69,SID864143,2024-08-19 11:20:37
8982,141,COMPLIANCE_OFFICER,LOGOUT,investments,445,192.168.103.191,SID757968,2025-02-19 18:02:44
8983,176,ANALYST,UPDATE_INVESTMENT,compliance_alerts,3281,192.168.195.87,SID533455,2023-01-13 17:45:11
8984,151,ANALYST,KYC_APPROVED,sip_schedules,2949,192.168.16.152,SID442987,2024-04-27 20:23:25
8985,167,FUND_MANAGER,LOGIN,sip_schedules,4708,192.168.215.248,SID436741,2024-07-21 04:10:28
8986,116,SUPER_ADMIN,LOGOUT,compliance_alerts,2365,192.168.182.228,SID671366,2025-03-26 23:56:24
8987,104,FUND_MANAGER,PASSWORD_CHANGED,sip_schedules,9691,192.168.32.228,SID394263,2023-11-08 19:42:04
8988,98,SUPER_ADMIN,KYC_APPROVED,investments,5812,192.168.225.57,SID774193,2023-10-25 03:24:33
8989,189,FUND_MANAGER,LOGIN,transactions,670,192.168.105.130,SID753775,2024-11-20 08:38:36
8990,182,SUPER_ADMIN,LOGIN,funds,5209,192.168.131.41,SID271072,2023-05-25 08:17:52
8991,51,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,users,7721,192.168.140.227,SID626306,2023-03-25 17:51:19
8992,90,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,2019,192.168.28.213,SID801153,2024-04-19 09:54:45
8993,162,SUPER_ADMIN,CREATE_INVESTMENT,compliance_checks,8077,192.168.97.179,SID791846,2024-04-21 20:18:36
8994,42,SUPER_ADMIN,DELETE_INVESTMENT,compliance_alerts,6705,192.168.227.76,SID536390,2024-01-19 18:29:40
8995,64,COMPLIANCE_OFFICER,KYC_APPROVED,funds,6170,192.168.159.205,SID721599,2025-04-18 09:38:58
8996,48,ANALYST,LOGIN,funds,8393,192.168.238.190,SID264463,2024-09-19 16:30:16
8997,129,FUND_MANAGER,PASSWORD_CHANGED,notifications,9224,192.168.25.103,SID555715,2025-04-09 07:55:38
8998,68,FUND_MANAGER,UPDATE_INVESTMENT,users,4033,192.168.145.110,SID677896,2024-02-24 11:20:09
8999,116,COMPLIANCE_OFFICER,LOGIN,sip_schedules,869,192.168.3.14,SID754464,2025-05-23 13:52:44
9000,166,ANALYST,TRANSACTION_CREATED,transactions,8167,192.168.95.155,SID932393,2024-01-15 06:24:22
9001,126,ANALYST,LOGOUT,investments,8438,192.168.137.70,SID214753,2023-07-06 13:32:49
9002,167,COMPLIANCE_OFFICER,KYC_REJECTED,users,2780,192.168.221.155,SID124294,2023-11-15 04:23:14
9003,123,FUND_MANAGER,TRANSACTION_CREATED,notifications,3262,192.168.191.152,SID991947,2025-01-05 17:32:31
9004,62,FUND_MANAGER,CREATE_INVESTMENT,compliance_checks,3775,192.168.179.121,SID423747,2023-10-04 09:26:52
9005,110,ANALYST,KYC_APPROVED,investments,8031,192.168.115.85,SID849350,2025-03-11 13:09:03
9006,92,COMPLIANCE_OFFICER,PASSWORD_CHANGED,users,849,192.168.40.229,SID623031,2024-09-03 20:24:20
9007,100,ANALYST,KYC_REJECTED,notifications,2042,192.168.164.105,SID804286,2024-12-25 12:37:51
9008,163,ANALYST,KYC_APPROVED,investments,5596,192.168.230.237,SID755012,2024-10-07 06:56:01
9009,99,ANALYST,PASSWORD_CHANGED,users,555,192.168.9.44,SID570179,2024-04-14 14:41:58
9010,36,ANALYST,KYC_APPROVED,funds,2206,192.168.165.81,SID688213,2023-08-01 03:15:29
9011,36,FUND_MANAGER,CREATE_INVESTMENT,transactions,4325,192.168.24.47,SID964349,2023-12-15 15:39:37
9012,157,SUPER_ADMIN,KYC_REJECTED,sip_schedules,3448,192.168.218.160,SID928226,2024-12-07 02:07:38
9013,148,FUND_MANAGER,DELETE_INVESTMENT,notifications,7632,192.168.146.209,SID722711,2025-06-15 14:29:47
9014,12,FUND_MANAGER,LOGIN,transactions,1684,192.168.89.124,SID347456,2023-06-16 21:50:59
9015,172,COMPLIANCE_OFFICER,LOGOUT,funds,7035,192.168.245.183,SID875556,2024-01-22 18:48:42
9016,135,ANALYST,KYC_REJECTED,sip_schedules,7341,192.168.126.236,SID677896,2024-04-19 02:50:01
9017,143,COMPLIANCE_OFFICER,PROFILE_UPDATED,investments,7597,192.168.52.183,SID593320,2024-12-28 23:03:08
9018,173,COMPLIANCE_OFFICER,TRANSACTION_CREATED,compliance_alerts,9430,192.168.0.164,SID305219,2024-06-20 18:51:22
9019,89,SUPER_ADMIN,CREATE_INVESTMENT,notifications,9735,192.168.52.236,SID873052,2023-02-01 20:01:19
9020,100,SUPER_ADMIN,UPDATE_INVESTMENT,notifications,631,192.168.52.129,SID811471,2024-02-29 23:29:05
9021,181,ANALYST,UPDATE_INVESTMENT,compliance_checks,5698,192.168.86.216,SID617202,2025-05-27 03:06:01
9022,31,COMPLIANCE_OFFICER,TRANSACTION_CREATED,funds,44,192.168.189.229,SID790873,2024-06-10 08:23:45
9023,179,COMPLIANCE_OFFICER,DELETE_INVESTMENT,notifications,7609,192.168.139.28,SID463872,2024-12-20 06:42:32
9024,114,SUPER_ADMIN,PASSWORD_CHANGED,compliance_alerts,8986,192.168.152.120,SID527011,2025-02-11 12:30:37
9025,148,ANALYST,TRANSACTION_CREATED,investments,4073,192.168.100.79,SID505023,2023-05-09 10:44:46
9026,120,SUPER_ADMIN,TRANSACTION_CREATED,notifications,1386,192.168.28.220,SID811889,2025-05-31 20:04:44
9027,125,ANALYST,DELETE_INVESTMENT,funds,2036,192.168.151.116,SID383255,2024-10-22 05:03:13
9028,147,COMPLIANCE_OFFICER,PASSWORD_CHANGED,compliance_alerts,8447,192.168.128.137,SID610198,2024-04-27 02:29:36
9029,143,COMPLIANCE_OFFICER,DELETE_INVESTMENT,compliance_alerts,9774,192.168.227.24,SID760080,2024-07-05 13:48:15
9030,90,SUPER_ADMIN,UPDATE_INVESTMENT,funds,2679,192.168.248.163,SID813089,2024-02-25 17:22:48
9031,33,SUPER_ADMIN,KYC_APPROVED,users,4567,192.168.98.104,SID770903,2024-04-25 06:05:21
9032,27,FUND_MANAGER,LOGOUT,compliance_alerts,3471,192.168.146.88,SID189937,2023-04-07 23:08:37
9033,87,SUPER_ADMIN,UPDATE_INVESTMENT,users,8223,192.168.42.192,SID621687,2024-11-26 05:51:34
9034,180,FUND_MANAGER,PROFILE_UPDATED,notifications,2349,192.168.134.247,SID652986,2024-09-28 03:50:07
9035,14,ANALYST,TRANSACTION_CREATED,sip_schedules,1072,192.168.202.240,SID612635,2025-01-29 06:18:15
9036,135,SUPER_ADMIN,UPDATE_INVESTMENT,notifications,6399,192.168.246.132,SID747039,2023-04-29 04:15:37
9037,71,COMPLIANCE_OFFICER,TRANSACTION_CREATED,investments,5076,192.168.108.112,SID878130,2024-09-12 15:50:11
9038,188,FUND_MANAGER,KYC_REJECTED,transactions,7649,192.168.51.5,SID796250,2024-04-22 10:08:12
9039,175,ANALYST,UPDATE_INVESTMENT,transactions,5604,192.168.213.244,SID178646,2024-10-11 22:59:32
9040,171,SUPER_ADMIN,PASSWORD_CHANGED,compliance_checks,2306,192.168.149.128,SID180841,2025-03-11 06:40:58
9041,90,COMPLIANCE_OFFICER,LOGIN,notifications,7369,192.168.66.211,SID997452,2024-08-12 11:53:14
9042,97,COMPLIANCE_OFFICER,DELETE_INVESTMENT,compliance_checks,7976,192.168.135.132,SID341764,2023-05-03 16:29:06
9043,193,ANALYST,DELETE_INVESTMENT,funds,3531,192.168.186.60,SID228116,2024-08-04 18:51:45
9044,175,FUND_MANAGER,KYC_REJECTED,investments,9244,192.168.251.224,SID636642,2025-04-09 22:08:12
9045,13,SUPER_ADMIN,CREATE_INVESTMENT,sip_schedules,8030,192.168.61.237,SID162654,2025-05-03 07:28:49
9046,131,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,transactions,1370,192.168.41.41,SID717854,2025-05-08 02:03:14
9047,65,FUND_MANAGER,KYC_APPROVED,investments,7956,192.168.219.171,SID732753,2024-04-04 19:29:41
9048,168,FUND_MANAGER,CREATE_INVESTMENT,investments,3315,192.168.250.112,SID521855,2024-02-27 12:43:11
9049,190,COMPLIANCE_OFFICER,LOGOUT,transactions,608,192.168.219.108,SID607466,2023-08-13 14:32:34
9050,178,ANALYST,PASSWORD_CHANGED,compliance_alerts,9081,192.168.128.225,SID971663,2023-04-16 04:40:13
9051,195,ANALYST,DELETE_INVESTMENT,compliance_checks,5102,192.168.77.114,SID356665,2023-08-18 06:35:12
9052,141,SUPER_ADMIN,KYC_REJECTED,compliance_alerts,1541,192.168.142.145,SID643902,2024-10-09 19:23:16
9053,132,COMPLIANCE_OFFICER,PROFILE_UPDATED,compliance_alerts,8276,192.168.75.159,SID233496,2024-05-02 22:06:01
9054,16,FUND_MANAGER,TRANSACTION_CREATED,investments,1765,192.168.175.219,SID852578,2023-11-15 20:22:38
9055,179,FUND_MANAGER,CREATE_INVESTMENT,compliance_checks,8350,192.168.187.166,SID635129,2023-12-19 12:15:09
9056,169,FUND_MANAGER,LOGIN,investments,3486,192.168.58.65,SID123210,2023-05-14 02:58:09
9057,65,SUPER_ADMIN,PROFILE_UPDATED,notifications,3848,192.168.44.59,SID311919,2025-03-15 21:51:53
9058,172,FUND_MANAGER,KYC_REJECTED,users,9626,192.168.196.62,SID787065,2023-04-21 21:50:09
9059,61,ANALYST,KYC_APPROVED,sip_schedules,6109,192.168.178.229,SID593124,2025-03-15 08:32:38
9060,170,ANALYST,CREATE_INVESTMENT,notifications,8351,192.168.180.55,SID944722,2023-01-03 02:45:49
9061,183,ANALYST,DELETE_INVESTMENT,compliance_checks,8156,192.168.108.216,SID552052,2024-08-10 23:56:33
9062,36,ANALYST,DELETE_INVESTMENT,users,1896,192.168.41.5,SID185016,2023-10-01 03:16:38
9063,13,COMPLIANCE_OFFICER,LOGOUT,users,7290,192.168.213.168,SID355621,2024-11-04 05:37:01
9064,35,SUPER_ADMIN,KYC_APPROVED,funds,223,192.168.100.48,SID869503,2024-01-21 12:38:00
9065,181,FUND_MANAGER,CREATE_INVESTMENT,compliance_checks,5875,192.168.92.191,SID127499,2024-06-25 05:06:11
9066,129,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_checks,2177,192.168.127.63,SID644063,2025-02-22 04:49:37
9067,87,FUND_MANAGER,TRANSACTION_CREATED,compliance_alerts,7828,192.168.198.183,SID310353,2024-06-27 04:34:47
9068,91,ANALYST,LOGIN,users,898,192.168.2.5,SID393654,2025-01-16 01:10:14
9069,52,FUND_MANAGER,CREATE_INVESTMENT,sip_schedules,1554,192.168.173.15,SID579068,2024-11-11 12:59:33
9070,190,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_checks,7916,192.168.23.185,SID217257,2024-03-05 11:10:44
9071,13,COMPLIANCE_OFFICER,PROFILE_UPDATED,users,6617,192.168.178.240,SID202988,2024-08-16 03:26:20
9072,9,SUPER_ADMIN,CREATE_INVESTMENT,notifications,4523,192.168.0.187,SID219908,2023-12-25 04:28:59
9073,109,ANALYST,KYC_REJECTED,sip_schedules,2201,192.168.136.154,SID849044,2023-05-29 19:59:49
9074,126,ANALYST,TRANSACTION_CREATED,funds,9577,192.168.77.208,SID977497,2025-01-25 10:19:57
9075,197,COMPLIANCE_OFFICER,CREATE_INVESTMENT,funds,3856,192.168.71.89,SID671613,2023-05-21 09:29:34
9076,104,SUPER_ADMIN,CREATE_INVESTMENT,investments,7830,192.168.0.110,SID797095,2024-06-18 00:54:31
9077,102,SUPER_ADMIN,CREATE_INVESTMENT,funds,1887,192.168.70.56,SID981276,2024-01-19 07:41:24
9078,24,FUND_MANAGER,PASSWORD_CHANGED,users,2544,192.168.84.195,SID754038,2024-04-18 19:09:32
9079,87,ANALYST,DELETE_INVESTMENT,notifications,4869,192.168.137.32,SID787381,2024-06-09 06:46:47
9080,64,FUND_MANAGER,CREATE_INVESTMENT,transactions,3928,192.168.178.192,SID859210,2023-05-11 09:01:17
9081,139,COMPLIANCE_OFFICER,TRANSACTION_CREATED,users,2572,192.168.130.162,SID837092,2024-11-12 02:05:22
9082,95,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,sip_schedules,4639,192.168.215.206,SID339616,2025-01-29 11:10:33
9083,20,SUPER_ADMIN,PROFILE_UPDATED,sip_schedules,7887,192.168.16.18,SID990963,2024-12-25 06:10:05
9084,169,COMPLIANCE_OFFICER,PROFILE_UPDATED,compliance_alerts,3649,192.168.43.183,SID719619,2023-03-14 15:55:09
9085,172,SUPER_ADMIN,LOGIN,notifications,7120,192.168.78.61,SID615653,2024-10-29 00:57:43
9086,119,SUPER_ADMIN,CREATE_INVESTMENT,transactions,754,192.168.38.112,SID622012,2024-06-01 11:22:27
9087,27,COMPLIANCE_OFFICER,LOGIN,compliance_alerts,6616,192.168.120.44,SID876194,2023-11-11 07:02:09
9088,151,FUND_MANAGER,PASSWORD_CHANGED,sip_schedules,8412,192.168.125.238,SID261358,2024-03-23 14:57:14
9089,177,ANALYST,DELETE_INVESTMENT,funds,2053,192.168.199.108,SID360260,2024-06-16 22:24:19
9090,130,COMPLIANCE_OFFICER,CREATE_INVESTMENT,investments,3836,192.168.112.17,SID603391,2023-01-29 10:37:26
9091,111,FUND_MANAGER,PROFILE_UPDATED,transactions,3445,192.168.162.180,SID935824,2024-04-28 15:55:14
9092,122,FUND_MANAGER,KYC_APPROVED,notifications,5236,192.168.255.167,SID673743,2023-09-24 12:35:05
9093,168,ANALYST,KYC_REJECTED,users,9742,192.168.199.167,SID681433,2023-02-18 12:24:32
9094,7,ANALYST,KYC_APPROVED,compliance_alerts,6869,192.168.107.138,SID511104,2025-01-15 11:56:53
9095,137,FUND_MANAGER,LOGOUT,users,1179,192.168.239.147,SID464823,2025-01-12 05:14:12
9096,156,FUND_MANAGER,KYC_REJECTED,compliance_alerts,869,192.168.111.81,SID547221,2024-07-02 00:44:17
9097,174,SUPER_ADMIN,CREATE_INVESTMENT,compliance_checks,5295,192.168.190.124,SID678681,2024-12-19 05:56:12
9098,104,COMPLIANCE_OFFICER,CREATE_INVESTMENT,compliance_checks,1918,192.168.142.170,SID529857,2023-03-30 15:37:18
9099,15,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,notifications,5961,192.168.205.225,SID808258,2024-04-12 09:29:58
9100,65,COMPLIANCE_OFFICER,DELETE_INVESTMENT,sip_schedules,6637,192.168.64.190,SID895130,2023-04-21 19:58:02
9101,110,ANALYST,DELETE_INVESTMENT,notifications,4513,192.168.183.201,SID922601,2023-11-08 23:55:05
9102,12,FUND_MANAGER,PASSWORD_CHANGED,transactions,1838,192.168.70.233,SID897210,2024-07-16 07:36:24
9103,140,SUPER_ADMIN,DELETE_INVESTMENT,compliance_checks,522,192.168.216.27,SID991973,2025-04-21 02:53:06
9104,110,COMPLIANCE_OFFICER,DELETE_INVESTMENT,sip_schedules,381,192.168.208.181,SID139011,2024-07-29 14:37:37
9105,80,ANALYST,PROFILE_UPDATED,investments,2313,192.168.84.158,SID620159,2025-01-22 16:35:11
9106,161,SUPER_ADMIN,TRANSACTION_CREATED,investments,2973,192.168.103.187,SID894264,2024-06-29 06:49:01
9107,153,SUPER_ADMIN,PASSWORD_CHANGED,compliance_checks,5683,192.168.114.42,SID602530,2025-02-09 21:37:34
9108,9,FUND_MANAGER,KYC_APPROVED,users,3444,192.168.238.24,SID661375,2024-05-23 21:29:30
9109,98,COMPLIANCE_OFFICER,DELETE_INVESTMENT,notifications,7006,192.168.208.175,SID431406,2023-03-19 21:40:38
9110,52,FUND_MANAGER,PROFILE_UPDATED,notifications,5826,192.168.224.65,SID405054,2024-12-25 18:00:21
9111,162,FUND_MANAGER,PROFILE_UPDATED,sip_schedules,5569,192.168.184.90,SID363592,2023-12-02 02:03:06
9112,45,SUPER_ADMIN,TRANSACTION_CREATED,funds,4505,192.168.6.27,SID969008,2023-12-09 13:08:13
9113,49,FUND_MANAGER,TRANSACTION_CREATED,funds,6658,192.168.38.128,SID115577,2024-06-15 20:24:16
9114,46,ANALYST,CREATE_INVESTMENT,users,2191,192.168.131.92,SID456654,2023-05-29 19:30:49
9115,192,ANALYST,CREATE_INVESTMENT,compliance_alerts,1440,192.168.135.37,SID381796,2024-11-29 09:27:36
9116,159,FUND_MANAGER,LOGOUT,notifications,5954,192.168.253.42,SID326435,2023-11-12 16:13:59
9117,18,COMPLIANCE_OFFICER,KYC_REJECTED,sip_schedules,4507,192.168.196.90,SID907249,2023-02-21 17:39:25
9118,56,ANALYST,CREATE_INVESTMENT,transactions,4657,192.168.68.173,SID343995,2024-01-06 02:29:47
9119,157,COMPLIANCE_OFFICER,KYC_APPROVED,compliance_alerts,5592,192.168.129.111,SID499122,2024-06-03 04:12:34
9120,51,ANALYST,KYC_REJECTED,investments,8641,192.168.241.71,SID777330,2025-04-20 22:50:54
9121,157,FUND_MANAGER,UPDATE_INVESTMENT,notifications,4023,192.168.189.146,SID768024,2023-06-07 20:20:58
9122,130,SUPER_ADMIN,PASSWORD_CHANGED,sip_schedules,9650,192.168.140.126,SID546692,2023-04-30 17:04:22
9123,124,COMPLIANCE_OFFICER,PASSWORD_CHANGED,notifications,2143,192.168.134.141,SID668727,2024-10-05 12:40:10
9124,151,COMPLIANCE_OFFICER,CREATE_INVESTMENT,funds,6694,192.168.116.58,SID617383,2024-02-21 06:20:42
9125,49,ANALYST,LOGOUT,sip_schedules,3335,192.168.87.211,SID511020,2024-01-04 21:40:51
9126,56,ANALYST,KYC_REJECTED,investments,4769,192.168.27.157,SID875975,2024-09-07 23:39:23
9127,69,SUPER_ADMIN,CREATE_INVESTMENT,investments,9539,192.168.165.191,SID400737,2024-12-01 02:38:53
9128,162,COMPLIANCE_OFFICER,LOGOUT,investments,6557,192.168.158.158,SID974035,2024-04-09 00:15:16
9129,194,COMPLIANCE_OFFICER,LOGOUT,notifications,4116,192.168.146.159,SID377713,2024-09-08 22:10:35
9130,102,ANALYST,UPDATE_INVESTMENT,investments,1591,192.168.54.36,SID214999,2024-01-02 19:41:32
9131,120,COMPLIANCE_OFFICER,LOGIN,users,1185,192.168.6.36,SID728431,2024-08-09 12:04:33
9132,36,COMPLIANCE_OFFICER,PROFILE_UPDATED,users,9507,192.168.155.68,SID499452,2023-07-09 14:07:34
9133,125,FUND_MANAGER,LOGIN,sip_schedules,6613,192.168.36.182,SID240548,2025-02-05 15:22:01
9134,28,FUND_MANAGER,LOGOUT,funds,6561,192.168.253.53,SID942326,2024-11-21 04:16:31
9135,110,FUND_MANAGER,KYC_APPROVED,users,6483,192.168.255.215,SID553527,2024-09-19 20:48:44
9136,178,SUPER_ADMIN,LOGOUT,notifications,7571,192.168.194.236,SID863552,2023-03-24 09:25:48
9137,160,SUPER_ADMIN,LOGOUT,users,9101,192.168.100.177,SID757826,2024-08-07 12:37:13
9138,49,FUND_MANAGER,CREATE_INVESTMENT,notifications,3566,192.168.209.124,SID414684,2024-09-15 14:55:46
9139,70,FUND_MANAGER,LOGIN,sip_schedules,7455,192.168.129.190,SID388488,2023-04-09 06:02:45
9140,59,ANALYST,UPDATE_INVESTMENT,users,230,192.168.250.32,SID791382,2023-05-21 08:12:33
9141,199,SUPER_ADMIN,LOGIN,compliance_alerts,1718,192.168.104.86,SID920857,2023-08-03 13:44:20
9142,149,FUND_MANAGER,DELETE_INVESTMENT,notifications,1845,192.168.1.121,SID992759,2023-12-21 08:38:27
9143,199,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_checks,9956,192.168.171.83,SID224801,2024-10-26 19:45:42
9144,182,FUND_MANAGER,KYC_APPROVED,notifications,125,192.168.85.127,SID811206,2023-02-22 14:10:21
9145,170,COMPLIANCE_OFFICER,LOGOUT,sip_schedules,7467,192.168.194.34,SID265968,2024-07-26 19:11:44
9146,146,COMPLIANCE_OFFICER,DELETE_INVESTMENT,investments,9131,192.168.7.51,SID204085,2024-06-14 19:42:33
9147,195,FUND_MANAGER,KYC_REJECTED,funds,7269,192.168.178.147,SID286525,2024-10-23 01:55:45
9148,56,ANALYST,PASSWORD_CHANGED,compliance_checks,9178,192.168.70.140,SID224548,2024-03-03 10:36:37
9149,99,ANALYST,CREATE_INVESTMENT,notifications,1838,192.168.166.208,SID125990,2024-06-14 17:37:25
9150,80,ANALYST,UPDATE_INVESTMENT,compliance_checks,8839,192.168.28.141,SID985769,2024-11-12 16:45:05
9151,152,SUPER_ADMIN,KYC_REJECTED,transactions,3904,192.168.92.165,SID765932,2023-01-16 11:40:30
9152,24,SUPER_ADMIN,PASSWORD_CHANGED,compliance_alerts,2816,192.168.137.182,SID319097,2024-07-13 05:39:33
9153,197,SUPER_ADMIN,LOGOUT,users,3194,192.168.201.86,SID147831,2024-06-28 00:44:57
9154,198,ANALYST,KYC_REJECTED,compliance_checks,5598,192.168.254.87,SID202420,2023-07-28 01:24:40
9155,34,COMPLIANCE_OFFICER,PASSWORD_CHANGED,funds,5027,192.168.11.4,SID522170,2024-07-21 08:45:51
9156,183,COMPLIANCE_OFFICER,CREATE_INVESTMENT,compliance_checks,8900,192.168.56.222,SID557249,2024-02-19 13:15:48
9157,123,ANALYST,PROFILE_UPDATED,sip_schedules,5785,192.168.29.243,SID480610,2023-01-05 04:09:13
9158,151,FUND_MANAGER,CREATE_INVESTMENT,investments,2153,192.168.129.162,SID879560,2025-04-06 08:57:44
9159,172,ANALYST,TRANSACTION_CREATED,sip_schedules,2621,192.168.72.3,SID478985,2025-03-20 18:35:56
9160,44,ANALYST,TRANSACTION_CREATED,compliance_checks,1961,192.168.118.2,SID774744,2024-12-02 16:22:36
9161,125,COMPLIANCE_OFFICER,CREATE_INVESTMENT,notifications,2725,192.168.45.183,SID413366,2024-08-29 21:15:43
9162,112,SUPER_ADMIN,PASSWORD_CHANGED,funds,4726,192.168.203.192,SID861987,2023-03-05 05:42:09
9163,85,SUPER_ADMIN,KYC_REJECTED,compliance_alerts,6967,192.168.162.73,SID148801,2025-03-04 07:59:20
9164,62,ANALYST,LOGIN,compliance_checks,7700,192.168.56.31,SID917213,2025-04-11 15:37:07
9165,167,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_checks,6945,192.168.210.43,SID761706,2023-08-25 05:55:28
9166,48,SUPER_ADMIN,KYC_REJECTED,sip_schedules,4616,192.168.178.206,SID511436,2023-11-30 14:35:13
9167,198,SUPER_ADMIN,UPDATE_INVESTMENT,transactions,2807,192.168.1.94,SID613392,2023-11-30 10:09:03
9168,28,FUND_MANAGER,LOGIN,investments,525,192.168.251.29,SID287129,2025-02-27 23:13:29
9169,160,SUPER_ADMIN,LOGIN,funds,7016,192.168.129.167,SID509108,2024-05-07 15:31:07
9170,191,COMPLIANCE_OFFICER,LOGOUT,investments,7291,192.168.71.232,SID510386,2023-02-13 16:09:52
9171,86,FUND_MANAGER,CREATE_INVESTMENT,transactions,2929,192.168.250.111,SID618120,2023-12-28 21:52:29
9172,42,COMPLIANCE_OFFICER,PROFILE_UPDATED,transactions,6,192.168.148.241,SID667084,2023-09-01 06:40:02
9173,175,SUPER_ADMIN,LOGOUT,compliance_alerts,476,192.168.192.166,SID235250,2025-04-02 10:48:05
9174,157,FUND_MANAGER,CREATE_INVESTMENT,users,2323,192.168.227.216,SID648199,2025-02-28 03:27:18
9175,48,FUND_MANAGER,CREATE_INVESTMENT,sip_schedules,4989,192.168.177.53,SID207356,2023-03-14 16:44:14
9176,34,SUPER_ADMIN,KYC_APPROVED,compliance_checks,6703,192.168.249.254,SID786779,2024-05-26 05:27:35
9177,3,SUPER_ADMIN,CREATE_INVESTMENT,sip_schedules,8197,192.168.157.219,SID420720,2023-03-31 18:08:59
9178,167,FUND_MANAGER,DELETE_INVESTMENT,sip_schedules,3088,192.168.193.17,SID660798,2023-04-27 14:04:59
9179,140,COMPLIANCE_OFFICER,LOGOUT,compliance_checks,2540,192.168.122.65,SID691591,2024-08-29 00:31:44
9180,167,ANALYST,CREATE_INVESTMENT,compliance_alerts,9661,192.168.188.26,SID986857,2024-09-01 06:43:41
9181,50,COMPLIANCE_OFFICER,LOGIN,compliance_checks,8575,192.168.165.55,SID899812,2024-08-14 21:53:07
9182,136,FUND_MANAGER,PASSWORD_CHANGED,users,4299,192.168.91.194,SID759407,2025-05-21 15:16:50
9183,38,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_alerts,9478,192.168.105.145,SID104159,2024-04-17 12:40:18
