notification_id,user_id,channel,title,message,read_status,sent_at
7515,4191,EMAIL,Transaction Alert,A new transaction has been recorded.,True,2023-12-08 04:37:00
7516,5045,SMS,KYC Update,Your portfolio value has been updated.,True,2023-04-24 03:56:00
7517,5617,SMS,NAV Update,A new transaction has been recorded.,True,2024-09-05 12:47:00
7518,6766,PUSH,Compliance Notification,Your SIP installment has been processed successfully.,True,2023-05-15 03:24:00
7519,2699,SMS,KYC Update,Today's NAV has been updated.,True,2023-01-02 02:04:00
7520,9498,IN_APP,Portfolio Update,Your portfolio value has been updated.,False,2023-05-06 13:29:00
7521,4027,SMS,KYC Update,Compliance review requires your attention.,True,2024-10-28 14:57:00
7522,1630,PUSH,KYC Update,Your portfolio value has been updated.,False,2024-02-02 16:19:00
7523,8279,EMAIL,NAV Update,A new transaction has been recorded.,False,2024-02-07 05:11:00
7524,914,PUSH,KYC Update,Compliance review requires your attention.,True,2024-11-09 19:41:00
7525,6017,EMAIL,Compliance Notification,Today's NAV has been updated.,False,2023-12-17 23:39:00
7526,1126,IN_APP,Compliance Notification,Please complete your pending KYC verification.,False,2023-06-15 16:41:00
7527,8059,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2023-06-06 10:28:00
7528,2004,EMAIL,Portfolio Update,Compliance review requires your attention.,True,2023-07-09 14:18:00
7529,9381,EMAIL,Portfolio Update,Your portfolio value has been updated.,False,2023-12-25 23:29:00
7530,9715,PUSH,NAV Update,Your portfolio value has been updated.,True,2023-04-04 17:19:00
7531,4044,PUSH,KYC Update,Please complete your pending KYC verification.,True,2024-09-29 13:16:00
7532,9039,PUSH,KYC Update,Your portfolio value has been updated.,False,2024-05-10 06:08:00
7533,9282,EMAIL,NAV Update,Please complete your pending KYC verification.,True,2024-10-20 21:10:00
7534,7520,SMS,Transaction Alert,Your portfolio value has been updated.,True,2023-06-08 19:04:00
7535,4305,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2024-10-31 20:15:00
7536,1823,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2025-05-11 15:33:00
7537,6110,SMS,SIP Installment Successful,Please complete your pending KYC verification.,True,2025-02-19 12:08:00
7538,1071,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2023-05-22 08:54:00
7539,4616,IN_APP,Portfolio Update,Your portfolio value has been updated.,True,2023-04-26 06:04:00
7540,7619,IN_APP,Compliance Notification,Today's NAV has been updated.,True,2023-03-27 09:15:00
7541,2263,SMS,Transaction Alert,A new transaction has been recorded.,True,2025-05-18 11:21:00
7542,870,PUSH,Compliance Notification,A new transaction has been recorded.,False,2024-11-07 04:27:00
7543,9564,IN_APP,NAV Update,Please complete your pending KYC verification.,False,2024-09-29 20:30:00
7544,7145,PUSH,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2024-02-17 21:37:00
7545,7338,IN_APP,Portfolio Update,Compliance review requires your attention.,False,2023-12-23 00:54:00
7546,7328,IN_APP,KYC Update,Please complete your pending KYC verification.,False,2024-04-07 05:44:00
7547,7257,EMAIL,SIP Installment Successful,Compliance review requires your attention.,False,2024-06-02 00:02:00
7548,5836,SMS,KYC Update,Your SIP installment has been processed successfully.,True,2024-05-26 10:03:00
7549,7924,EMAIL,NAV Update,Your portfolio value has been updated.,True,2023-03-09 04:56:00
7550,9338,SMS,KYC Update,Today's NAV has been updated.,True,2023-05-12 22:23:00
7551,4990,SMS,KYC Update,Your SIP installment has been processed successfully.,False,2023-08-04 17:05:00
7552,7728,PUSH,NAV Update,Your portfolio value has been updated.,False,2023-03-18 13:25:00
7553,7992,EMAIL,SIP Installment Successful,Compliance review requires your attention.,False,2024-08-19 15:02:00
7554,6064,IN_APP,Compliance Notification,A new transaction has been recorded.,True,2023-03-11 03:07:00
7555,3232,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,False,2023-09-03 18:03:00
7556,2979,IN_APP,Portfolio Update,Please complete your pending KYC verification.,True,2024-06-12 12:00:00
7557,4954,PUSH,Compliance Notification,Compliance review requires your attention.,False,2024-02-17 05:46:00
7558,9516,SMS,Transaction Alert,Your SIP installment has been processed successfully.,False,2024-12-29 12:47:00
7559,8141,PUSH,SIP Installment Successful,Compliance review requires your attention.,True,2024-04-17 20:35:00
7560,7529,EMAIL,SIP Installment Successful,A new transaction has been recorded.,False,2024-01-01 20:44:00
7561,805,EMAIL,KYC Update,Today's NAV has been updated.,False,2024-10-09 09:17:00
7562,8339,PUSH,KYC Update,Your portfolio value has been updated.,False,2025-04-25 08:49:00
7563,3357,IN_APP,Transaction Alert,A new transaction has been recorded.,True,2023-08-25 14:38:00
7564,6509,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2023-10-21 09:34:00
7565,2766,IN_APP,NAV Update,A new transaction has been recorded.,True,2024-02-21 02:33:00
7566,4723,IN_APP,Transaction Alert,Compliance review requires your attention.,False,2023-10-30 14:29:00
7567,7583,SMS,NAV Update,Please complete your pending KYC verification.,True,2024-01-19 22:08:00
7568,8520,EMAIL,Portfolio Update,A new transaction has been recorded.,False,2024-10-17 16:53:00
7569,3500,PUSH,Portfolio Update,Today's NAV has been updated.,False,2023-12-01 09:07:00
7570,9785,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2023-12-18 21:28:00
7571,7802,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2024-09-07 23:03:00
7572,5528,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2024-10-08 20:23:00
7573,4296,EMAIL,KYC Update,A new transaction has been recorded.,True,2024-05-11 06:06:00
7574,1777,SMS,Compliance Notification,Today's NAV has been updated.,False,2023-12-26 18:11:00
7575,2084,PUSH,SIP Installment Successful,Your portfolio value has been updated.,False,2024-01-27 14:44:00
7576,2664,PUSH,SIP Installment Successful,A new transaction has been recorded.,False,2023-12-17 20:58:00
7577,5820,IN_APP,Portfolio Update,Please complete your pending KYC verification.,False,2023-10-23 20:34:00
7578,4419,SMS,Transaction Alert,Your portfolio value has been updated.,True,2023-11-12 04:48:00
7579,2522,EMAIL,KYC Update,Please complete your pending KYC verification.,True,2024-06-01 23:08:00
7580,6855,PUSH,Compliance Notification,A new transaction has been recorded.,True,2023-10-09 02:00:00
7581,5579,SMS,NAV Update,Your SIP installment has been processed successfully.,True,2024-04-13 05:24:00
7582,7559,IN_APP,SIP Installment Successful,Compliance review requires your attention.,False,2025-01-11 08:32:00
7583,2790,PUSH,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2024-04-07 07:28:00
7584,9388,PUSH,Transaction Alert,Today's NAV has been updated.,True,2023-06-14 03:47:00
7585,6136,EMAIL,Transaction Alert,Today's NAV has been updated.,False,2025-03-19 05:03:00
7586,9312,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2023-02-12 12:57:00
7587,4466,PUSH,KYC Update,Please complete your pending KYC verification.,False,2024-07-07 16:16:00
7588,4332,EMAIL,SIP Installment Successful,Today's NAV has been updated.,True,2023-09-14 18:58:00
7589,2796,EMAIL,Compliance Notification,Compliance review requires your attention.,False,2025-03-30 01:50:00
7590,559,PUSH,SIP Installment Successful,A new transaction has been recorded.,True,2024-05-18 12:47:00
7591,5941,EMAIL,NAV Update,A new transaction has been recorded.,False,2023-09-08 05:06:00
7592,7746,SMS,Compliance Notification,A new transaction has been recorded.,True,2023-05-08 19:24:00
7593,5795,SMS,SIP Installment Successful,Your portfolio value has been updated.,True,2023-12-12 16:27:00
7594,538,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,True,2023-10-04 05:11:00
7595,7462,IN_APP,KYC Update,Please complete your pending KYC verification.,True,2023-03-22 21:02:00
7596,9789,PUSH,Compliance Notification,Compliance review requires your attention.,True,2024-07-28 14:16:00
7597,4802,SMS,Compliance Notification,Today's NAV has been updated.,False,2025-01-21 12:31:00
7598,6421,IN_APP,NAV Update,Compliance review requires your attention.,False,2023-02-03 02:31:00
7599,8454,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2023-08-07 16:48:00
7600,5736,SMS,NAV Update,Compliance review requires your attention.,True,2025-04-05 06:02:00
7601,5966,SMS,KYC Update,Please complete your pending KYC verification.,False,2023-08-01 16:14:00
7602,4420,PUSH,Compliance Notification,Your SIP installment has been processed successfully.,False,2024-05-20 10:02:00
7603,3066,PUSH,Portfolio Update,Compliance review requires your attention.,False,2024-10-30 07:40:00
7604,568,PUSH,SIP Installment Successful,Today's NAV has been updated.,True,2024-07-16 08:26:00
7605,6004,PUSH,NAV Update,Your portfolio value has been updated.,True,2024-03-04 03:25:00
7606,3218,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,True,2024-04-23 18:15:00
7607,1269,IN_APP,Compliance Notification,Today's NAV has been updated.,True,2023-11-01 21:24:00
7608,6227,EMAIL,SIP Installment Successful,Please complete your pending KYC verification.,False,2023-11-16 15:42:00
7609,6009,PUSH,Portfolio Update,Your SIP installment has been processed successfully.,True,2024-11-08 20:41:00
7610,8017,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,False,2025-02-14 08:12:00
7611,174,SMS,Portfolio Update,A new transaction has been recorded.,True,2024-04-14 01:21:00
7612,3062,PUSH,Transaction Alert,Today's NAV has been updated.,False,2023-09-01 14:52:00
7613,6509,EMAIL,Portfolio Update,Compliance review requires your attention.,False,2025-03-01 10:51:00
7614,9588,EMAIL,Transaction Alert,Your portfolio value has been updated.,False,2025-06-12 02:05:00
7615,3050,IN_APP,Transaction Alert,Compliance review requires your attention.,True,2025-01-19 07:11:00
7616,8051,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,False,2025-02-17 03:04:00
7617,7441,SMS,Compliance Notification,Your SIP installment has been processed successfully.,False,2024-09-09 22:10:00
7618,2390,SMS,Compliance Notification,Please complete your pending KYC verification.,False,2024-09-03 09:08:00
7619,1159,IN_APP,Portfolio Update,A new transaction has been recorded.,False,2023-09-10 17:16:00
7620,6134,IN_APP,KYC Update,Please complete your pending KYC verification.,False,2023-03-30 15:25:00
7621,8533,SMS,Transaction Alert,A new transaction has been recorded.,True,2025-06-02 11:53:00
7622,3544,SMS,NAV Update,Your portfolio value has been updated.,True,2024-05-26 18:35:00
7623,3187,IN_APP,Compliance Notification,Please complete your pending KYC verification.,False,2024-06-10 06:46:00
7624,5762,SMS,Transaction Alert,A new transaction has been recorded.,False,2025-05-20 20:07:00
7625,387,EMAIL,Transaction Alert,Compliance review requires your attention.,False,2024-01-27 20:33:00
7626,834,EMAIL,SIP Installment Successful,Please complete your pending KYC verification.,True,2024-03-03 10:15:00
7627,3305,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2024-05-11 11:00:00
7628,2546,EMAIL,KYC Update,Please complete your pending KYC verification.,False,2024-04-26 00:39:00
7629,2327,EMAIL,KYC Update,A new transaction has been recorded.,False,2025-03-31 02:16:00
7630,9319,SMS,Compliance Notification,Please complete your pending KYC verification.,True,2024-04-05 05:31:00
7631,8247,PUSH,Compliance Notification,Your portfolio value has been updated.,False,2024-12-02 13:46:00
7632,6826,SMS,Compliance Notification,Please complete your pending KYC verification.,True,2023-06-11 15:52:00
7633,8369,SMS,KYC Update,Your portfolio value has been updated.,True,2024-02-09 23:36:00
7634,8439,EMAIL,Compliance Notification,Your portfolio value has been updated.,True,2024-11-26 15:11:00
7635,1234,EMAIL,Compliance Notification,Compliance review requires your attention.,True,2024-10-07 21:26:00
7636,1023,PUSH,SIP Installment Successful,Compliance review requires your attention.,True,2024-09-06 17:35:00
7637,2900,IN_APP,KYC Update,Your portfolio value has been updated.,False,2023-08-25 12:46:00
7638,7929,PUSH,Compliance Notification,Your portfolio value has been updated.,True,2023-12-04 04:11:00
7639,2194,IN_APP,KYC Update,Please complete your pending KYC verification.,True,2024-02-04 15:14:00
7640,3902,SMS,Portfolio Update,Your SIP installment has been processed successfully.,True,2023-04-15 10:22:00
7641,9478,SMS,KYC Update,Compliance review requires your attention.,False,2024-02-06 19:55:00
7642,1399,IN_APP,Portfolio Update,Today's NAV has been updated.,True,2023-09-17 11:06:00
7643,6537,SMS,Portfolio Update,Compliance review requires your attention.,False,2024-03-08 00:34:00
7644,3266,IN_APP,Transaction Alert,Today's NAV has been updated.,True,2025-06-18 03:14:00
7645,7607,PUSH,KYC Update,Today's NAV has been updated.,False,2025-01-23 10:52:00
7646,7847,EMAIL,NAV Update,Your SIP installment has been processed successfully.,True,2024-02-09 23:19:00
7647,63,IN_APP,KYC Update,Please complete your pending KYC verification.,True,2023-08-06 04:42:00
7648,8804,PUSH,Transaction Alert,Your portfolio value has been updated.,False,2024-08-19 22:05:00
7649,6731,SMS,Transaction Alert,Compliance review requires your attention.,False,2025-05-31 01:49:00
7650,7506,IN_APP,NAV Update,Your portfolio value has been updated.,False,2025-03-17 02:24:00
7651,9511,EMAIL,Compliance Notification,A new transaction has been recorded.,False,2024-09-26 19:48:00
7652,1007,SMS,KYC Update,Please complete your pending KYC verification.,False,2024-08-22 14:25:00
7653,9394,PUSH,NAV Update,Your SIP installment has been processed successfully.,False,2023-10-09 09:36:00
7654,75,PUSH,KYC Update,Today's NAV has been updated.,False,2023-08-29 14:42:00
7655,1698,IN_APP,KYC Update,A new transaction has been recorded.,True,2023-06-08 09:38:00
7656,7691,PUSH,NAV Update,Your portfolio value has been updated.,True,2023-05-03 15:29:00
7657,3047,PUSH,KYC Update,Today's NAV has been updated.,True,2023-07-05 04:06:00
7658,9673,IN_APP,KYC Update,Compliance review requires your attention.,True,2025-04-09 22:50:00
7659,9443,EMAIL,KYC Update,Your portfolio value has been updated.,False,2024-11-15 23:55:00
7660,5353,EMAIL,SIP Installment Successful,Today's NAV has been updated.,True,2023-07-28 03:29:00
7661,3874,PUSH,SIP Installment Successful,Compliance review requires your attention.,True,2024-08-28 11:34:00
7662,1657,EMAIL,Portfolio Update,Your portfolio value has been updated.,True,2023-08-29 05:30:00
7663,3565,PUSH,NAV Update,A new transaction has been recorded.,True,2025-01-23 10:05:00
7664,3690,EMAIL,NAV Update,A new transaction has been recorded.,True,2024-11-19 22:18:00
