transaction_id,investment_id,user_id,fund_id,transaction_type,amount,units,nav,stamp_duty,exit_load,settlement_date,status,created_at
8870,8870,7677,18,SIP,1000,4.2425,235.71,0.05,0.0,2022-07-16,PENDING,2022-07-16 18:50:00
8871,8871,6380,193,SIP,1500,5.6249,266.67,0.07,0.0,2024-05-11,SETTLED,2024-05-11 13:24:00
8872,8872,8199,27,SIP,5000,61.4779,81.33,0.25,0.0,2023-04-16,PENDING,2023-04-16 17:58:00
8873,8873,9911,111,REDEMPTION,500,4.9672,100.66,0.03,5.0,2022-08-27,FAILED,2022-08-27 12:13:00
8874,8874,6677,123,SWP,5000,28.7704,173.79,0.25,50.0,2024-11-30,PENDING,2024-11-30 11:18:00
8875,8875,5478,89,REDEMPTION,50000,884.3297,56.54,2.5,500.0,2025-02-04,SETTLED,2025-02-04 11:51:00
8876,8876,7732,6,SIP,3000,11.2389,266.93,0.15,0.0,2024-07-15,PENDING,2024-07-15 10:48:00
8877,8877,5498,234,SIP,3000,10.9218,274.68,0.15,0.0,2025-01-09,SETTLED,2025-01-09 17:01:00
8878,8878,1816,114,SIP,5000,31.3146,159.67,0.25,0.0,2025-12-01,SETTLED,2025-12-01 16:51:00
8879,8879,5573,35,SIP,25000,484.3084,51.62,1.25,0.0,2025-05-22,PENDING,2025-05-22 17:33:00
8880,8880,7899,168,SIP,10000,106.9519,93.5,0.5,0.0,2022-04-12,PENDING,2022-04-12 09:39:00
8881,8881,9464,5,STP,5000,30.4321,164.3,0.25,50.0,2025-01-07,SETTLED,2025-01-07 10:52:00
8882,8882,2027,188,SIP,500,2.811,177.87,0.03,0.0,2025-04-01,FAILED,2025-04-01 18:31:00
8883,8883,1579,163,PURCHASE,1000,4.3543,229.66,0.05,0.0,2025-12-12,SUCCESS,2025-12-12 14:09:00
8884,8884,9619,247,SIP,2000,7.8524,254.7,0.1,0.0,2025-04-01,PENDING,2025-04-01 11:20:00
8885,8885,5204,138,PURCHASE,500,1.9058,262.36,0.03,0.0,2025-05-05,FAILED,2025-05-05 14:37:00
8886,8886,4359,157,SIP,1500,10.5813,141.76,0.07,0.0,2024-08-21,SETTLED,2024-08-21 15:42:00
8887,8887,6262,28,SIP,25000,132.4644,188.73,1.25,0.0,2024-08-31,SETTLED,2024-08-31 12:40:00
8888,8888,9249,209,SIP,1500,29.0641,51.61,0.07,0.0,2025-05-08,PENDING,2025-05-08 16:24:00
8889,8889,3578,87,SIP,50000,220.8285,226.42,2.5,0.0,2025-04-26,PENDING,2025-04-26 11:04:00
8890,8890,1485,187,SIP,10000,276.7783,36.13,0.5,0.0,2023-02-05,SETTLED,2023-02-05 17:33:00
8891,8891,1090,186,STP,10000,244.081,40.97,0.5,100.0,2025-03-10,FAILED,2025-03-10 16:24:00
8892,8892,7255,226,SIP,2000,8.5237,234.64,0.1,0.0,2022-01-09,FAILED,2022-01-09 10:58:00
8893,8893,5364,242,SIP,50000,196.0093,255.09,2.5,0.0,2025-12-01,PENDING,2025-12-01 14:28:00
8894,8894,8829,12,SIP,2000,29.0444,68.86,0.1,0.0,2024-07-30,SUCCESS,2024-07-30 09:31:00
8895,8895,5868,245,SIP,1500,55.6793,26.94,0.07,0.0,2022-10-28,SETTLED,2022-10-28 09:13:00
8896,8896,4910,240,SIP,50000,744.7125,67.14,2.5,0.0,2023-04-11,PENDING,2023-04-11 14:01:00
8897,8897,5524,113,REDEMPTION,25000,276.8856,90.29,1.25,250.0,2023-09-22,SUCCESS,2023-09-22 12:14:00
8898,8898,9978,4,SIP,2000,24.6427,81.16,0.1,0.0,2022-11-29,SUCCESS,2022-11-29 11:36:00
8899,8899,2316,8,SIP,50000,253.9102,196.92,2.5,0.0,2023-07-28,SETTLED,2023-07-28 18:49:00
8900,8900,9392,11,SIP,3000,60.3258,49.73,0.15,0.0,2022-03-27,FAILED,2022-03-27 18:10:00
8901,8901,1724,127,REDEMPTION,3000,12.7573,235.16,0.15,30.0,2022-01-01,SETTLED,2022-01-01 16:01:00
8902,8902,243,231,SIP,3000,13.4216,223.52,0.15,0.0,2022-05-11,PENDING,2022-05-11 17:14:00
8903,8903,3203,42,REDEMPTION,500,1.7842,280.24,0.03,5.0,2023-05-25,FAILED,2023-05-25 09:50:00
8904,8904,5570,189,SIP,1500,16.2478,92.32,0.07,0.0,2022-07-13,SUCCESS,2022-07-13 11:46:00
8905,8905,8131,242,SWP,50000,447.4673,111.74,2.5,500.0,2024-09-30,SETTLED,2024-09-30 12:11:00
8906,8906,301,192,STP,1000,21.4592,46.6,0.05,10.0,2025-06-29,FAILED,2025-06-29 13:48:00
8907,8907,4885,64,REDEMPTION,1500,6.2466,240.13,0.07,15.0,2025-08-30,SUCCESS,2025-08-30 12:45:00
8908,8908,2222,207,PURCHASE,25000,167.3024,149.43,1.25,0.0,2025-11-13,PENDING,2025-11-13 11:01:00
8909,8909,8319,196,SIP,500,2.3964,208.65,0.03,0.0,2025-04-04,SUCCESS,2025-04-04 15:28:00
8910,8910,328,239,SIP,1500,7.3032,205.39,0.07,0.0,2023-10-02,PENDING,2023-10-02 15:21:00
8911,8911,5221,10,SIP,3000,262.0087,11.45,0.15,0.0,2024-05-15,SUCCESS,2024-05-15 09:51:00
8912,8912,1169,100,STP,10000,62.162,160.87,0.5,100.0,2022-03-11,FAILED,2022-03-11 17:00:00
8913,8913,7313,28,REDEMPTION,10000,47.9777,208.43,0.5,100.0,2022-03-04,SETTLED,2022-03-04 14:23:00
8914,8914,9669,126,SWP,10000,38.3024,261.08,0.5,100.0,2023-07-23,FAILED,2023-07-23 09:43:00
8915,8915,3689,194,SIP,10000,108.4363,92.22,0.5,0.0,2025-12-16,SUCCESS,2025-12-16 17:38:00
8916,8916,2835,69,REDEMPTION,3000,10.8696,276.0,0.15,30.0,2022-05-28,FAILED,2022-05-28 17:29:00
8917,8917,565,245,STP,50000,1437.6078,34.78,2.5,500.0,2022-05-18,FAILED,2022-05-18 09:47:00
8918,8918,791,30,STP,10000,34.2173,292.25,0.5,100.0,2022-03-30,PENDING,2022-03-30 14:36:00
8919,8919,9183,177,SIP,1000,5.4142,184.7,0.05,0.0,2023-07-26,SUCCESS,2023-07-26 16:29:00
8920,8920,2354,168,SIP,500,1.7511,285.54,0.03,0.0,2025-07-27,SUCCESS,2025-07-27 16:15:00
8921,8921,3757,83,SIP,500,3.6587,136.66,0.03,0.0,2023-07-16,SUCCESS,2023-07-16 09:56:00
8922,8922,3259,157,REDEMPTION,1500,26.9203,55.72,0.07,15.0,2023-11-21,SUCCESS,2023-11-21 11:57:00
8923,8923,8403,39,SIP,3000,41.5685,72.17,0.15,0.0,2023-10-18,SETTLED,2023-10-18 16:06:00
8924,8924,7500,243,PURCHASE,3000,24.853,120.71,0.15,0.0,2024-12-26,SUCCESS,2024-12-26 11:27:00
8925,8925,6664,132,SIP,3000,23.3791,128.32,0.15,0.0,2023-09-10,SETTLED,2023-09-10 17:33:00
8926,8926,8998,43,PURCHASE,1500,9.8801,151.82,0.07,0.0,2024-03-28,SETTLED,2024-03-28 18:59:00
8927,8927,92,212,SIP,5000,44.8029,111.6,0.25,0.0,2024-11-22,SUCCESS,2024-11-22 09:23:00
8928,8928,8609,138,PURCHASE,5000,44.5712,112.18,0.25,0.0,2022-05-02,SETTLED,2022-05-02 18:18:00
8929,8929,8181,110,SIP,2000,87.0322,22.98,0.1,0.0,2022-11-04,PENDING,2022-11-04 10:05:00
8930,8930,9239,138,SIP,1000,6.9677,143.52,0.05,0.0,2022-03-07,FAILED,2022-03-07 10:06:00
8931,8931,2421,123,PURCHASE,10000,42.6367,234.54,0.5,0.0,2022-07-14,SUCCESS,2022-07-14 15:35:00
8932,8932,1858,182,SIP,1000,5.8603,170.64,0.05,0.0,2024-08-19,SUCCESS,2024-08-19 13:34:00
8933,8933,2068,237,SIP,10000,43.6624,229.03,0.5,0.0,2023-11-11,SETTLED,2023-11-11 18:05:00
8934,8934,9492,62,SIP,5000,49.9201,100.16,0.25,0.0,2025-01-10,PENDING,2025-01-10 09:07:00
8935,8935,1546,202,REDEMPTION,50000,275.2395,181.66,2.5,500.0,2024-11-23,SETTLED,2024-11-23 18:12:00
8936,8936,9547,105,PURCHASE,50000,293.2379,170.51,2.5,0.0,2025-07-27,SETTLED,2025-07-27 13:26:00
8937,8937,1900,158,SIP,3000,17.9878,166.78,0.15,0.0,2025-01-15,SETTLED,2025-01-15 18:21:00
8938,8938,2119,99,SIP,5000,42.6585,117.21,0.25,0.0,2023-12-18,FAILED,2023-12-18 14:46:00
8939,8939,7160,120,SIP,2000,7.8939,253.36,0.1,0.0,2025-06-23,SUCCESS,2025-06-23 10:52:00
8940,8940,6602,111,SIP,1500,14.5012,103.44,0.07,0.0,2025-05-10,SUCCESS,2025-05-10 15:01:00
8941,8941,3448,1,SIP,50000,385.4159,129.73,2.5,0.0,2024-04-26,SUCCESS,2024-04-26 18:02:00
8942,8942,3330,240,PURCHASE,10000,33.3356,299.98,0.5,0.0,2025-07-15,FAILED,2025-07-15 14:51:00
8943,8943,1618,173,SIP,5000,26.7151,187.16,0.25,0.0,2024-11-15,PENDING,2024-11-15 13:33:00
8944,8944,2757,201,SIP,5000,22.3644,223.57,0.25,0.0,2025-10-08,FAILED,2025-10-08 13:17:00
8945,8945,9882,128,SIP,50000,317.118,157.67,2.5,0.0,2022-12-19,FAILED,2022-12-19 10:07:00
8946,8946,4681,165,SIP,10000,69.8129,143.24,0.5,0.0,2023-05-24,SUCCESS,2023-05-24 12:31:00
8947,8947,8286,206,SIP,50000,205.7783,242.98,2.5,0.0,2023-11-03,SUCCESS,2023-11-03 14:19:00
8948,8948,8758,12,PURCHASE,10000,104.712,95.5,0.5,0.0,2023-08-27,FAILED,2023-08-27 14:38:00
8949,8949,7595,203,SIP,1500,6.1045,245.72,0.07,0.0,2023-02-13,PENDING,2023-02-13 17:20:00
8950,8950,284,99,SIP,1000,5.4286,184.21,0.05,0.0,2025-10-02,SETTLED,2025-10-02 10:27:00
8951,8951,2720,22,SIP,1000,34.4828,29.0,0.05,0.0,2024-06-01,SUCCESS,2024-06-01 13:22:00
8952,8952,7163,200,SIP,1000,13.2608,75.41,0.05,0.0,2022-10-25,FAILED,2022-10-25 10:41:00
8953,8953,2072,164,SIP,2000,7.8107,256.06,0.1,0.0,2022-04-16,PENDING,2022-04-16 10:16:00
8954,8954,7014,120,PURCHASE,5000,172.5328,28.98,0.25,0.0,2023-11-23,FAILED,2023-11-23 15:10:00
8955,8955,375,170,PURCHASE,1500,5.9543,251.92,0.07,0.0,2022-02-07,SETTLED,2022-02-07 09:15:00
8956,8956,7693,170,SIP,5000,79.6813,62.75,0.25,0.0,2023-01-10,SETTLED,2023-01-10 11:25:00
8957,8957,9052,176,REDEMPTION,1000,3.3487,298.62,0.05,10.0,2023-06-26,PENDING,2023-06-26 09:36:00
8958,8958,7611,126,SIP,500,1.7034,293.53,0.03,0.0,2025-03-11,SUCCESS,2025-03-11 11:51:00
8959,8959,568,81,SIP,50000,438.0585,114.14,2.5,0.0,2024-01-21,FAILED,2024-01-21 11:25:00
8960,8960,3077,111,PURCHASE,3000,15.0966,198.72,0.15,0.0,2022-10-27,FAILED,2022-10-27 12:52:00
8961,8961,3062,221,SWP,50000,1221.0012,40.95,2.5,500.0,2022-09-30,FAILED,2022-09-30 12:52:00
8962,8962,7506,205,SIP,25000,1788.269,13.98,1.25,0.0,2022-09-16,PENDING,2022-09-16 09:58:00
8963,8963,5963,234,SIP,1000,10.553,94.76,0.05,0.0,2022-04-19,SUCCESS,2022-04-19 11:40:00
8964,8964,4218,76,SIP,3000,80.0213,37.49,0.15,0.0,2025-03-15,FAILED,2025-03-15 14:22:00
8965,8965,4103,151,PURCHASE,3000,10.0594,298.23,0.15,0.0,2024-06-28,PENDING,2024-06-28 11:03:00
8966,8966,4443,137,SWP,10000,85.3024,117.23,0.5,100.0,2024-06-20,FAILED,2024-06-20 11:17:00
8967,8967,3178,60,SIP,500,3.8476,129.95,0.03,0.0,2025-12-01,PENDING,2025-12-01 16:51:00
8968,8968,6329,95,SIP,500,7.1093,70.33,0.03,0.0,2023-04-01,SUCCESS,2023-04-01 12:43:00
8969,8969,938,156,SWP,1000,4.7952,208.54,0.05,10.0,2025-11-18,SETTLED,2025-11-18 12:49:00
8970,8970,5233,181,SIP,1500,36.2319,41.4,0.07,0.0,2025-06-06,FAILED,2025-06-06 14:41:00
8971,8971,3534,97,PURCHASE,1000,4.537,220.41,0.05,0.0,2023-09-23,SETTLED,2023-09-23 13:05:00
8972,8972,4283,211,PURCHASE,3000,26.0711,115.07,0.15,0.0,2023-07-26,SUCCESS,2023-07-26 13:52:00
8973,8973,2889,232,SIP,10000,46.6461,214.38,0.5,0.0,2024-12-08,SUCCESS,2024-12-08 10:51:00
8974,8974,3055,27,REDEMPTION,5000,22.0858,226.39,0.25,50.0,2023-11-07,FAILED,2023-11-07 14:07:00
8975,8975,933,123,SWP,1000,28.0505,35.65,0.05,10.0,2022-05-02,PENDING,2022-05-02 11:58:00
8976,8976,5959,220,SIP,500,5.0618,98.78,0.03,0.0,2024-11-28,SETTLED,2024-11-28 10:14:00
8977,8977,5197,55,SIP,10000,34.0576,293.62,0.5,0.0,2023-01-12,PENDING,2023-01-12 16:29:00
8978,8978,1969,205,SIP,2000,7.2338,276.48,0.1,0.0,2024-05-29,FAILED,2024-05-29 12:05:00
8979,8979,3346,147,PURCHASE,2000,9.7776,204.55,0.1,0.0,2023-02-06,PENDING,2023-02-06 10:12:00
8980,8980,3778,179,SIP,25000,145.5265,171.79,1.25,0.0,2023-10-17,SUCCESS,2023-10-17 10:27:00
8981,8981,4469,104,SIP,1500,6.8021,220.52,0.07,0.0,2022-04-27,SETTLED,2022-04-27 18:44:00
8982,8982,8981,245,SIP,1000,14.9165,67.04,0.05,0.0,2025-08-23,SETTLED,2025-08-23 16:46:00
8983,8983,394,196,SWP,10000,131.7349,75.91,0.5,100.0,2023-04-23,PENDING,2023-04-23 16:58:00
8984,8984,6882,22,PURCHASE,25000,189.5088,131.92,1.25,0.0,2023-10-07,SUCCESS,2023-10-07 12:20:00
8985,8985,4598,23,REDEMPTION,25000,151.4968,165.02,1.25,250.0,2023-09-08,SETTLED,2023-09-08 14:09:00
8986,8986,25,28,SIP,2000,11.4351,174.9,0.1,0.0,2022-12-24,PENDING,2022-12-24 13:21:00
8987,8987,4790,212,PURCHASE,1000,20.7598,48.17,0.05,0.0,2024-06-12,FAILED,2024-06-12 12:19:00
8988,8988,3468,79,SIP,10000,35.9997,277.78,0.5,0.0,2022-05-25,PENDING,2022-05-25 17:01:00
8989,8989,6894,160,PURCHASE,1500,8.8947,168.64,0.07,0.0,2024-07-16,SUCCESS,2024-07-16 17:48:00
8990,8990,3584,249,SIP,2000,16.3399,122.4,0.1,0.0,2025-04-17,SUCCESS,2025-04-17 13:54:00
8991,8991,9586,230,SIP,1500,9.9987,150.02,0.07,0.0,2024-04-30,FAILED,2024-04-30 15:32:00
8992,8992,8072,120,SIP,2000,7.0587,283.34,0.1,0.0,2022-01-13,SETTLED,2022-01-13 10:59:00
8993,8993,6262,61,SIP,1500,56.3698,26.61,0.07,0.0,2024-12-08,SUCCESS,2024-12-08 13:15:00
8994,8994,588,50,SIP,1500,27.8242,53.91,0.07,0.0,2022-12-04,PENDING,2022-12-04 14:10:00
8995,8995,3136,68,STP,25000,106.2609,235.27,1.25,250.0,2025-11-23,PENDING,2025-11-23 14:00:00
8996,8996,1761,233,PURCHASE,1500,10.293,145.73,0.07,0.0,2025-05-06,PENDING,2025-05-06 14:37:00
8997,8997,5030,59,SIP,10000,34.8105,287.27,0.5,0.0,2023-12-14,FAILED,2023-12-14 09:18:00
8998,8998,7729,35,SWP,5000,19.0738,262.14,0.25,50.0,2023-05-18,SUCCESS,2023-05-18 11:05:00
8999,8999,4034,105,REDEMPTION,1000,65.8762,15.18,0.05,10.0,2024-10-11,PENDING,2024-10-11 11:31:00
9000,9000,7426,18,SIP,25000,606.6489,41.21,1.25,0.0,2025-09-01,SETTLED,2025-09-01 09:59:00
9001,9001,7295,54,REDEMPTION,1500,13.3002,112.78,0.07,15.0,2022-11-06,FAILED,2022-11-06 17:47:00
9002,9002,3685,32,SIP,25000,465.7228,53.68,1.25,0.0,2023-03-20,SUCCESS,2023-03-20 18:18:00
9003,9003,256,101,PURCHASE,2000,8.6708,230.66,0.1,0.0,2025-07-26,FAILED,2025-07-26 14:50:00
9004,9004,9807,245,REDEMPTION,2000,7.8073,256.17,0.1,20.0,2024-05-04,PENDING,2024-05-04 14:01:00
9005,9005,634,40,SIP,3000,58.9855,50.86,0.15,0.0,2022-02-21,PENDING,2022-02-21 13:32:00
9006,9006,1244,21,SIP,2000,9.9453,201.1,0.1,0.0,2022-07-22,SETTLED,2022-07-22 12:05:00
9007,9007,4824,136,PURCHASE,5000,32.1254,155.64,0.25,0.0,2024-09-25,SETTLED,2024-09-25 18:54:00
9008,9008,3909,185,SIP,3000,279.0698,10.75,0.15,0.0,2024-12-09,PENDING,2024-12-09 13:48:00
9009,9009,4469,26,PURCHASE,3000,11.4991,260.89,0.15,0.0,2022-10-01,PENDING,2022-10-01 14:26:00
9010,9010,114,171,SIP,1500,6.9816,214.85,0.07,0.0,2024-12-22,SETTLED,2024-12-22 14:36:00
9011,9011,8347,4,STP,500,4.2244,118.36,0.03,5.0,2022-04-19,FAILED,2022-04-19 18:53:00
9012,9012,9324,126,SIP,1500,96.9619,15.47,0.07,0.0,2025-10-02,SETTLED,2025-10-02 11:15:00
9013,9013,8471,101,SIP,500,2.9942,166.99,0.03,0.0,2023-11-07,FAILED,2023-11-07 14:22:00
9014,9014,1494,18,SIP,5000,118.2872,42.27,0.25,0.0,2023-06-15,SETTLED,2023-06-15 13:55:00
9015,9015,1286,46,SIP,1500,7.0228,213.59,0.07,0.0,2024-04-25,FAILED,2024-04-25 09:04:00
9016,9016,5907,42,REDEMPTION,10000,41.5973,240.4,0.5,100.0,2025-12-09,SUCCESS,2025-12-09 14:31:00
9017,9017,990,113,PURCHASE,1000,3.8442,260.13,0.05,0.0,2022-01-11,FAILED,2022-01-11 13:50:00
9018,9018,5028,197,REDEMPTION,1000,3.6654,272.82,0.05,10.0,2024-03-06,SETTLED,2024-03-06 13:03:00
9019,9019,871,100,PURCHASE,10000,35.9518,278.15,0.5,0.0,2024-07-31,SUCCESS,2024-07-31 13:56:00
9020,9020,6179,192,STP,5000,41.2337,121.26,0.25,50.0,2025-09-12,SETTLED,2025-09-12 11:06:00
9021,9021,1058,189,SIP,25000,279.3296,89.5,1.25,0.0,2022-01-25,SUCCESS,2022-01-25 14:46:00
9022,9022,11,64,SIP,5000,18.5171,270.02,0.25,0.0,2022-08-29,SUCCESS,2022-08-29 13:40:00
9023,9023,3790,94,SIP,25000,92.3668,270.66,1.25,0.0,2022-10-12,SUCCESS,2022-10-12 12:21:00
9024,9024,8709,124,SIP,25000,307.2763,81.36,1.25,0.0,2023-12-19,FAILED,2023-12-19 11:30:00
9025,9025,6020,41,SIP,50000,213.2105,234.51,2.5,0.0,2024-11-24,SETTLED,2024-11-24 18:31:00
9026,9026,9388,24,SIP,10000,33.6723,296.98,0.5,0.0,2025-04-05,PENDING,2025-04-05 18:21:00
9027,9027,5941,152,SIP,500,15.6152,32.02,0.03,0.0,2023-06-11,FAILED,2023-06-11 12:40:00
9028,9028,3041,42,PURCHASE,3000,10.3256,290.54,0.15,0.0,2022-05-14,SETTLED,2022-05-14 16:54:00
9029,9029,5853,146,SIP,500,2.6305,190.08,0.03,0.0,2022-04-04,SUCCESS,2022-04-04 10:40:00
9030,9030,3467,122,REDEMPTION,10000,90.0333,111.07,0.5,100.0,2022-03-02,SUCCESS,2022-03-02 14:34:00
9031,9031,7401,122,SIP,50000,182.4751,274.01,2.5,0.0,2023-09-24,FAILED,2023-09-24 12:26:00
9032,9032,9427,79,SIP,5000,403.8772,12.38,0.25,0.0,2025-11-24,PENDING,2025-11-24 09:29:00
9033,9033,2196,35,SIP,5000,17.6753,282.88,0.25,0.0,2024-02-27,PENDING,2024-02-27 13:59:00
9034,9034,822,162,SIP,500,1.8804,265.9,0.03,0.0,2025-11-16,SUCCESS,2025-11-16 11:43:00
9035,9035,6227,125,SIP,3000,41.7304,71.89,0.15,0.0,2023-11-25,FAILED,2023-11-25 12:12:00
9036,9036,6579,73,SIP,10000,204.7921,48.83,0.5,0.0,2024-06-15,SETTLED,2024-06-15 14:15:00
9037,9037,8317,145,SIP,50000,4681.6479,10.68,2.5,0.0,2022-05-25,SETTLED,2022-05-25 12:29:00
9038,9038,9128,6,SIP,5000,213.5839,23.41,0.25,0.0,2025-10-11,FAILED,2025-10-11 17:14:00
9039,9039,6130,70,PURCHASE,2000,11.6232,172.07,0.1,0.0,2022-03-04,PENDING,2022-03-04 13:13:00
9040,9040,8980,206,STP,1000,4.3412,230.35,0.05,10.0,2024-12-08,FAILED,2024-12-08 12:55:00
9041,9041,2542,35,SIP,5000,88.9996,56.18,0.25,0.0,2025-10-01,SETTLED,2025-10-01 18:46:00
9042,9042,1759,8,PURCHASE,2000,9.527,209.93,0.1,0.0,2025-09-26,SUCCESS,2025-09-26 11:39:00
9043,9043,5319,39,PURCHASE,10000,159.7699,62.59,0.5,0.0,2023-09-13,SETTLED,2023-09-13 17:35:00
9044,9044,1617,9,SIP,50000,343.879,145.4,2.5,0.0,2023-06-10,FAILED,2023-06-10 10:10:00
9045,9045,6043,32,SWP,1000,6.6733,149.85,0.05,10.0,2024-11-16,SETTLED,2024-11-16 17:37:00
9046,9046,5410,167,SIP,2000,16.0992,124.23,0.1,0.0,2024-03-22,SUCCESS,2024-03-22 09:33:00
9047,9047,3273,195,SIP,3000,19.5427,153.51,0.15,0.0,2023-05-02,SUCCESS,2023-05-02 13:25:00
9048,9048,1688,43,SIP,1000,24.266,41.21,0.05,0.0,2025-09-10,SUCCESS,2025-09-10 11:02:00
9049,9049,3846,3,SIP,10000,39.1681,255.31,0.5,0.0,2023-10-28,FAILED,2023-10-28 17:49:00
9050,9050,9509,111,SIP,500,1.9278,259.36,0.03,0.0,2025-10-24,FAILED,2025-10-24 09:58:00
9051,9051,2640,159,REDEMPTION,3000,10.735,279.46,0.15,30.0,2024-01-11,SETTLED,2024-01-11 10:46:00
9052,9052,5988,140,SIP,50000,371.6367,134.54,2.5,0.0,2022-04-27,FAILED,2022-04-27 18:50:00
9053,9053,5520,37,PURCHASE,1000,20.5592,48.64,0.05,0.0,2025-03-28,PENDING,2025-03-28 15:02:00
9054,9054,2291,129,SIP,3000,22.2783,134.66,0.15,0.0,2024-12-28,SETTLED,2024-12-28 13:36:00
9055,9055,4553,194,SIP,10000,44.2204,226.14,0.5,0.0,2025-09-23,PENDING,2025-09-23 17:05:00
9056,9056,1254,211,SIP,1000,7.1999,138.89,0.05,0.0,2024-03-29,SUCCESS,2024-03-29 15:45:00
9057,9057,3898,116,REDEMPTION,1500,17.5912,85.27,0.07,15.0,2022-08-08,SUCCESS,2022-08-08 17:19:00
9058,9058,4966,151,SIP,1000,13.6893,73.05,0.05,0.0,2023-10-18,PENDING,2023-10-18 16:27:00
9059,9059,3085,182,SIP,5000,16.7246,298.96,0.25,0.0,2023-03-14,SUCCESS,2023-03-14 16:57:00
9060,9060,1988,137,SIP,2000,7.7268,258.84,0.1,0.0,2022-03-11,SETTLED,2022-03-11 18:18:00
9061,9061,2419,230,SIP,25000,100.7252,248.2,1.25,0.0,2025-11-21,PENDING,2025-11-21 18:47:00
9062,9062,9744,143,SIP,3000,31.783,94.39,0.15,0.0,2022-05-31,SUCCESS,2022-05-31 09:04:00
9063,9063,2554,150,PURCHASE,10000,39.5491,252.85,0.5,0.0,2023-05-24,SUCCESS,2023-05-24 15:04:00
9064,9064,2363,39,SIP,1000,6.1667,162.16,0.05,0.0,2025-05-05,FAILED,2025-05-05 14:16:00
9065,9065,6477,188,SIP,1000,4.083,244.92,0.05,0.0,2024-06-20,SUCCESS,2024-06-20 13:09:00
9066,9066,8026,68,PURCHASE,50000,938.2623,53.29,2.5,0.0,2025-11-15,PENDING,2025-11-15 09:34:00
9067,9067,8816,132,STP,25000,531.4626,47.04,1.25,250.0,2025-02-07,SETTLED,2025-02-07 10:52:00
9068,9068,5622,149,SIP,500,2.9277,170.78,0.03,0.0,2023-11-21,SUCCESS,2023-11-21 10:37:00
9069,9069,3556,204,STP,10000,154.5117,64.72,0.5,100.0,2022-03-30,SUCCESS,2022-03-30 16:44:00
9070,9070,7855,215,SWP,2000,35.4233,56.46,0.1,20.0,2023-06-30,SUCCESS,2023-06-30 15:17:00
9071,9071,4529,60,SIP,2000,10.1755,196.55,0.1,0.0,2022-05-13,PENDING,2022-05-13 11:10:00
9072,9072,680,188,REDEMPTION,3000,14.8898,201.48,0.15,30.0,2024-08-25,PENDING,2024-08-25 14:01:00
9073,9073,6553,68,SWP,3000,47.5662,63.07,0.15,30.0,2025-10-22,PENDING,2025-10-22 17:57:00
9074,9074,745,121,REDEMPTION,500,2.6222,190.68,0.03,5.0,2025-10-11,SUCCESS,2025-10-11 13:32:00
9075,9075,1967,228,REDEMPTION,5000,36.7134,136.19,0.25,50.0,2025-11-11,SETTLED,2025-11-11 13:18:00
9076,9076,5915,55,SIP,500,2.1346,234.24,0.03,0.0,2025-04-28,SETTLED,2025-04-28 15:23:00
9077,9077,8238,1,SIP,2000,18.5787,107.65,0.1,0.0,2024-02-06,PENDING,2024-02-06 10:10:00
9078,9078,8210,76,SIP,50000,525.4861,95.15,2.5,0.0,2024-11-16,PENDING,2024-11-16 17:11:00
9079,9079,1417,242,SIP,10000,293.3412,34.09,0.5,0.0,2022-06-05,PENDING,2022-06-05 11:11:00
9080,9080,2430,198,SIP,2000,14.7113,135.95,0.1,0.0,2024-09-21,PENDING,2024-09-21 17:24:00
9081,9081,1746,50,SIP,1000,6.7168,148.88,0.05,0.0,2022-04-12,PENDING,2022-04-12 13:11:00
9082,9082,2704,158,SIP,1000,11.3843,87.84,0.05,0.0,2023-11-10,SETTLED,2023-11-10 09:53:00
9083,9083,9869,245,REDEMPTION,25000,84.2687,296.67,1.25,250.0,2022-06-06,FAILED,2022-06-06 09:05:00
9084,9084,4570,153,STP,25000,113.9004,219.49,1.25,250.0,2022-04-12,SUCCESS,2022-04-12 12:34:00
9085,9085,4383,75,SIP,1000,4.4446,224.99,0.05,0.0,2025-10-28,PENDING,2025-10-28 18:19:00
9086,9086,2716,39,SIP,10000,40.9232,244.36,0.5,0.0,2024-05-14,PENDING,2024-05-14 14:51:00
9087,9087,7610,238,PURCHASE,5000,25.5167,195.95,0.25,0.0,2023-03-10,SETTLED,2023-03-10 18:57:00
9088,9088,9065,107,SIP,5000,20.0626,249.22,0.25,0.0,2023-02-17,FAILED,2023-02-17 16:27:00
9089,9089,7626,167,PURCHASE,500,2.5246,198.05,0.03,0.0,2023-03-14,FAILED,2023-03-14 13:09:00
9090,9090,3376,184,REDEMPTION,50000,2080.7324,24.03,2.5,500.0,2025-10-24,FAILED,2025-10-24 14:37:00
9091,9091,8260,197,SIP,10000,125.6439,79.59,0.5,0.0,2022-07-14,FAILED,2022-07-14 13:46:00
9092,9092,1697,85,SIP,500,4.0417,123.71,0.03,0.0,2023-12-05,SUCCESS,2023-12-05 10:11:00
9093,9093,4246,218,STP,500,6.9784,71.65,0.03,5.0,2023-10-04,PENDING,2023-10-04 12:41:00
9094,9094,5184,112,SIP,10000,65.0618,153.7,0.5,0.0,2024-04-02,SUCCESS,2024-04-02 18:56:00
9095,9095,3,75,SWP,3000,31.8505,94.19,0.15,30.0,2023-04-17,SETTLED,2023-04-17 16:00:00
9096,9096,241,86,SIP,10000,63.1912,158.25,0.5,0.0,2024-07-25,PENDING,2024-07-25 09:38:00
