investment_id,user_id,fund_id,investment_type,sip_amount,lumpsum_amount,units,purchase_nav,current_nav,current_value,returns_percent,status,created_at
9295,8845,174,SIP,3000.0,,573.6903,224.86,204.72,117445.88,-8.96,COMPLETED,2022-04-18 00:00:00
9296,2609,190,LUMPSUM,,100000.0,541.4771,184.68,215.57,116726.22,16.73,CLOSED,2023-04-30 00:00:00
9297,639,79,LUMPSUM,,200000.0,2566.7351,77.92,79.6,204312.11,2.16,CLOSED,2025-08-13 00:00:00
9298,7149,199,SWP,,,161.1141,185.44,211.74,34114.3,14.18,ACTIVE,2022-02-06 00:00:00
9299,9356,247,SIP,1500.0,,176.0777,247.05,314.19,55321.85,27.18,COMPLETED,2025-12-22 00:00:00
9300,8007,113,SIP,1500.0,,151.7284,227.38,243.54,36951.93,7.11,CLOSED,2022-12-16 00:00:00
9301,855,22,SWP,,,800.0595,50.45,60.13,48107.58,19.19,PAUSED,2023-12-29 00:00:00
9302,7932,214,SIP,2000.0,,1769.3523,63.3,68.66,121483.73,8.47,COMPLETED,2022-05-27 00:00:00
9303,5230,31,LUMPSUM,,25000.0,100.7861,248.05,266.27,26836.31,7.35,CLOSED,2022-08-15 00:00:00
9304,5134,14,SIP,500.0,,220.1409,124.92,115.21,25362.43,-7.77,CLOSED,2024-06-18 00:00:00
9305,1119,56,SIP,1500.0,,1149.7642,50.88,70.26,80782.43,38.09,PAUSED,2025-04-03 00:00:00
9306,5399,62,LUMPSUM,,100000.0,1124.3535,88.94,87.03,97852.49,-2.15,CLOSED,2025-07-25 00:00:00
9307,2188,72,SIP,10000.0,,4325.3329,117.91,148.08,640495.3,25.59,CLOSED,2025-07-09 00:00:00
9308,9546,177,LUMPSUM,,25000.0,692.329,36.11,48.14,33328.72,33.31,COMPLETED,2024-11-26 00:00:00
9309,2752,51,SWP,,,137.5663,158.44,205.68,28294.64,29.82,CLOSED,2024-01-22 00:00:00
9310,8745,106,SWP,,,128.8521,90.6,93.11,11997.42,2.77,ACTIVE,2022-09-05 00:00:00
9311,6587,89,SIP,2000.0,,264.9007,98.15,83.32,22071.53,-15.11,PAUSED,2023-05-03 00:00:00
9312,5967,95,SIP,10000.0,,2559.6873,214.87,259.24,663573.34,20.65,ACTIVE,2025-11-04 00:00:00
9313,6816,103,SIP,1500.0,,786.0262,114.5,138.59,108935.37,21.04,CLOSED,2024-09-17 00:00:00
9314,3044,164,SIP,2000.0,,3027.1399,19.16,21.51,65113.78,12.27,ACTIVE,2023-03-14 00:00:00
9315,400,232,LUMPSUM,,50000.0,271.2085,184.36,214.15,58079.3,16.16,CLOSED,2023-04-25 00:00:00
9316,8678,36,LUMPSUM,,50000.0,438.0585,114.14,139.38,61056.59,22.11,ACTIVE,2022-08-22 00:00:00
9317,9885,174,SIP,2000.0,,187.4744,170.69,182.94,34296.57,7.18,ACTIVE,2025-03-26 00:00:00
9318,6282,51,SIP,5000.0,,558.3309,170.15,198.76,110973.85,16.81,PAUSED,2024-06-03 00:00:00
9319,1497,108,SIP,500.0,,114.7959,78.4,85.37,9800.13,8.89,COMPLETED,2023-10-31 00:00:00
9320,5415,121,LUMPSUM,,25000.0,1263.2643,19.79,18.3,23117.74,-7.53,CLOSED,2024-11-07 00:00:00
9321,1318,125,STP,,,145.8488,226.44,182.5,26617.41,-19.4,PAUSED,2023-11-02 00:00:00
9322,233,168,LUMPSUM,,200000.0,845.523,236.54,271.39,229466.49,14.73,PAUSED,2022-04-27 00:00:00
9323,3068,151,SIP,1500.0,,1041.6667,48.96,43.02,44812.5,-12.13,PAUSED,2025-09-21 00:00:00
9324,3310,166,SIP,3000.0,,1249.7736,55.21,69.8,87234.2,26.43,ACTIVE,2025-08-13 00:00:00
9325,2836,174,SIP,10000.0,,32315.9785,16.71,16.69,539353.68,-0.12,COMPLETED,2025-07-26 00:00:00
9326,4033,178,SIP,2000.0,,245.6852,162.81,153.58,37732.33,-5.67,CLOSED,2024-10-03 00:00:00
9327,9497,4,LUMPSUM,,200000.0,841.2552,237.74,227.8,191637.93,-4.18,COMPLETED,2024-10-13 00:00:00
9328,196,155,SIP,3000.0,,4544.2875,38.95,50.76,230668.03,30.32,ACTIVE,2024-06-30 00:00:00
9329,9150,125,SIP,2000.0,,390.8999,127.91,125.73,49147.84,-1.7,PAUSED,2023-02-10 00:00:00
9330,3133,187,SIP,5000.0,,658.4946,197.42,218.62,143960.09,10.74,ACTIVE,2024-07-22 00:00:00
9331,1144,174,SIP,10000.0,,1008.2763,238.03,196.98,198610.27,-17.25,ACTIVE,2024-03-27 00:00:00
9332,3353,101,SIP,5000.0,,261.2435,248.81,202.64,52938.38,-18.56,ACTIVE,2023-10-03 00:00:00
9333,3616,63,SWP,,,74.473,233.4,200.38,14922.9,-14.15,COMPLETED,2024-03-20 00:00:00
9334,7842,143,LUMPSUM,,100000.0,407.4814,245.41,248.44,101234.68,1.23,COMPLETED,2024-07-12 00:00:00
9335,6759,208,LUMPSUM,,100000.0,447.1872,223.62,211.25,94468.3,-5.53,PAUSED,2023-05-17 00:00:00
9336,2059,207,SIP,10000.0,,17002.5189,15.88,16.9,287342.57,6.42,COMPLETED,2023-01-18 00:00:00
9337,6578,228,SIP,1000.0,,219.7709,236.61,253.21,55648.19,7.02,CLOSED,2024-11-25 00:00:00
9338,427,34,SIP,1500.0,,449.8106,190.08,153.92,69234.85,-19.02,PAUSED,2024-09-28 00:00:00
9339,1332,217,LUMPSUM,,25000.0,126.2307,198.05,226.0,28528.14,14.11,PAUSED,2025-05-24 00:00:00
9340,186,148,LUMPSUM,,200000.0,2046.8734,97.71,105.6,216149.83,8.07,PAUSED,2025-02-15 00:00:00
9341,6224,71,LUMPSUM,,100000.0,634.9206,157.5,189.72,120457.14,20.46,ACTIVE,2024-12-09 00:00:00
9342,7237,17,SIP,500.0,,156.2035,67.22,89.78,14023.95,33.56,PAUSED,2025-02-22 00:00:00
9343,4886,45,LUMPSUM,,25000.0,385.6834,64.82,63.23,24386.76,-2.45,COMPLETED,2023-02-22 00:00:00
9344,2094,24,LUMPSUM,,50000.0,256.6472,194.82,259.19,66520.39,33.04,ACTIVE,2025-08-17 00:00:00
9345,4741,188,STP,,,139.4037,161.0,165.06,23009.97,2.52,COMPLETED,2022-03-01 00:00:00
9346,9769,51,SIP,3000.0,,1683.2522,94.46,104.11,175243.39,10.22,ACTIVE,2023-01-10 00:00:00
9347,2782,7,LUMPSUM,,100000.0,1960.7843,51.0,41.41,81196.08,-18.8,COMPLETED,2025-11-24 00:00:00
9348,5335,92,SIP,1000.0,,345.921,34.69,48.31,16711.44,39.26,COMPLETED,2024-06-10 00:00:00
9349,3651,209,SIP,500.0,,193.7234,77.43,86.42,16741.58,11.61,COMPLETED,2023-09-10 00:00:00
9350,8085,218,SIP,1500.0,,831.2673,68.57,69.34,57640.07,1.12,CLOSED,2022-09-28 00:00:00
9351,6778,61,SIP,5000.0,,1177.4711,152.87,210.28,247598.62,37.55,COMPLETED,2023-04-15 00:00:00
9352,5330,36,SIP,1000.0,,272.6696,157.7,211.69,57721.43,34.24,ACTIVE,2023-06-14 00:00:00
9353,3794,243,SIP,1500.0,,1306.4614,49.37,39.73,51905.71,-19.53,CLOSED,2024-01-13 00:00:00
9354,5081,17,LUMPSUM,,50000.0,1590.8368,31.43,30.75,48918.23,-2.16,COMPLETED,2022-07-28 00:00:00
9355,9656,136,SIP,5000.0,,1736.584,146.84,131.72,228742.84,-10.3,COMPLETED,2024-01-24 00:00:00
9356,3312,185,STP,,,681.0081,39.28,53.28,36284.11,35.64,PAUSED,2023-01-19 00:00:00
9357,195,203,SIP,5000.0,,1568.4038,140.27,177.58,278517.15,26.6,CLOSED,2024-01-22 00:00:00
9358,3634,129,SIP,5000.0,,559.0496,143.1,143.3,80111.81,0.14,ACTIVE,2022-11-08 00:00:00
9359,801,212,SIP,500.0,,254.6149,109.97,149.56,38080.2,36.0,ACTIVE,2024-01-07 00:00:00
9360,6028,91,SIP,2000.0,,366.0609,76.49,103.33,37825.07,35.09,COMPLETED,2023-01-21 00:00:00
9361,1984,133,SIP,1000.0,,364.3445,159.19,196.85,71721.21,23.66,PAUSED,2025-09-27 00:00:00
9362,2698,203,SIP,10000.0,,1995.2115,100.24,96.13,191799.68,-4.1,CLOSED,2022-05-22 00:00:00
9363,9425,139,SIP,2000.0,,718.8774,144.67,135.48,97393.51,-6.35,COMPLETED,2024-03-08 00:00:00
9364,6293,221,SIP,1500.0,,196.045,175.98,186.48,36558.47,5.97,PAUSED,2024-05-28 00:00:00
9365,5961,106,SIP,5000.0,,996.9325,130.4,139.58,139151.84,7.04,PAUSED,2023-11-24 00:00:00
9366,1377,250,SIP,2000.0,,741.3814,80.93,98.18,72788.83,21.31,COMPLETED,2024-07-21 00:00:00
9367,7655,11,LUMPSUM,,100000.0,430.6818,232.19,313.89,135186.71,35.19,ACTIVE,2024-02-13 00:00:00
9368,7370,58,SIP,2000.0,,2129.9255,28.17,34.48,73439.83,22.4,CLOSED,2023-08-19 00:00:00
9369,45,109,LUMPSUM,,200000.0,2293.0521,87.22,101.63,233042.88,16.52,COMPLETED,2022-05-10 00:00:00
9370,6318,8,SIP,3000.0,,319.7508,121.97,144.24,46120.86,18.26,ACTIVE,2024-07-05 00:00:00
9371,1764,7,SIP,1500.0,,234.1311,134.54,179.54,42035.9,33.45,COMPLETED,2023-02-03 00:00:00
9372,5848,173,LUMPSUM,,200000.0,1357.4046,147.34,189.16,256766.65,28.38,ACTIVE,2024-11-10 00:00:00
9373,1016,199,SIP,10000.0,,1277.455,242.67,235.58,300942.85,-2.92,PAUSED,2025-01-13 00:00:00
9374,6348,176,STP,,,156.6786,92.31,77.93,12209.96,-15.58,PAUSED,2023-01-05 00:00:00
9375,2860,247,SIP,2000.0,,411.3733,247.95,207.16,85220.09,-16.45,COMPLETED,2022-06-18 00:00:00
9376,9114,47,LUMPSUM,,25000.0,197.8005,126.39,113.13,22377.17,-10.49,PAUSED,2025-07-02 00:00:00
9377,2364,177,SIP,2000.0,,361.4769,116.19,129.0,46630.52,11.03,CLOSED,2023-03-10 00:00:00
9378,7914,83,SIP,2000.0,,536.6246,111.81,114.33,61352.29,2.25,CLOSED,2025-11-03 00:00:00
9379,3673,116,SIP,10000.0,,1990.71,165.77,185.27,368818.84,11.76,CLOSED,2025-04-22 00:00:00
9380,1801,229,LUMPSUM,,25000.0,127.5771,195.96,229.71,29305.74,17.22,COMPLETED,2024-09-12 00:00:00
9381,4625,184,SIP,500.0,,139.6948,139.59,148.83,20790.78,6.62,COMPLETED,2023-02-12 00:00:00
9382,7837,162,SIP,2000.0,,1490.1961,76.5,81.62,121629.81,6.69,CLOSED,2024-04-23 00:00:00
9383,3469,43,LUMPSUM,,25000.0,356.7861,70.07,58.82,20986.16,-16.06,COMPLETED,2025-09-08 00:00:00
9384,6537,79,SIP,5000.0,,2428.3179,107.07,88.61,215173.25,-17.24,COMPLETED,2022-12-27 00:00:00
9385,474,124,SIP,3000.0,,619.0322,247.16,245.47,151953.83,-0.68,COMPLETED,2024-04-16 00:00:00
9386,4566,23,SIP,10000.0,,11929.2472,48.62,48.92,583578.77,0.62,COMPLETED,2022-08-11 00:00:00
9387,3935,174,LUMPSUM,,100000.0,587.6131,170.18,144.72,85039.37,-14.96,ACTIVE,2022-12-13 00:00:00
9388,5759,134,SIP,10000.0,,1528.627,215.88,296.73,453589.49,37.45,ACTIVE,2025-11-04 00:00:00
9389,4113,57,SIP,3000.0,,191.9959,234.38,236.06,45322.55,0.72,CLOSED,2024-12-15 00:00:00
9390,9899,231,LUMPSUM,,50000.0,204.2484,244.8,247.05,50459.57,0.92,COMPLETED,2022-05-03 00:00:00
9391,4116,178,LUMPSUM,,100000.0,648.6346,154.17,192.89,125115.13,25.12,COMPLETED,2025-06-25 00:00:00
9392,8904,49,SIP,1500.0,,590.5512,50.8,48.17,28446.85,-5.18,ACTIVE,2024-06-25 00:00:00
9393,6870,3,SIP,5000.0,,1344.5921,185.93,157.03,211141.3,-15.54,CLOSED,2024-09-07 00:00:00
9394,4776,37,SIP,3000.0,,3965.0873,40.1,53.35,211537.41,33.04,COMPLETED,2022-04-06 00:00:00
9395,2158,80,SIP,1000.0,,651.1057,81.4,113.44,73861.43,39.36,COMPLETED,2024-07-25 00:00:00
9396,1308,246,SIP,2000.0,,2072.5389,28.95,29.5,61139.9,1.9,CLOSED,2023-10-06 00:00:00
9397,219,160,SIP,1000.0,,218.8754,191.89,251.41,55027.46,31.02,ACTIVE,2022-12-15 00:00:00
9398,9225,173,SIP,500.0,,511.9784,51.76,65.48,33524.35,26.51,PAUSED,2025-03-23 00:00:00
9399,3217,24,SIP,500.0,,816.5487,36.74,46.89,38287.97,27.63,CLOSED,2025-06-19 00:00:00
9400,2011,121,SWP,,,157.9761,206.43,254.46,40198.6,23.27,CLOSED,2025-08-29 00:00:00
9401,1483,95,SIP,2000.0,,398.598,145.51,199.61,79564.15,37.18,CLOSED,2025-10-02 00:00:00
9402,5540,166,SIP,10000.0,,1316.6557,91.14,104.35,137393.02,14.49,COMPLETED,2024-04-29 00:00:00
9403,8484,90,SIP,10000.0,,2229.8278,192.84,230.61,514220.59,19.59,COMPLETED,2023-09-26 00:00:00
9404,9154,162,LUMPSUM,,200000.0,827.609,241.66,310.83,257245.71,28.62,COMPLETED,2022-05-31 00:00:00
9405,6732,60,SIP,1500.0,,676.014,59.91,52.14,35247.37,-12.97,ACTIVE,2022-08-29 00:00:00
9406,2317,176,STP,,,151.0963,190.19,202.0,30521.45,6.21,PAUSED,2023-10-18 00:00:00
9407,7867,227,LUMPSUM,,50000.0,221.4349,225.8,258.02,57134.63,14.27,ACTIVE,2025-09-04 00:00:00
9408,4573,218,SIP,3000.0,,229.8976,182.69,148.14,34057.03,-18.91,COMPLETED,2023-03-06 00:00:00
9409,7778,151,SIP,2000.0,,3598.4848,31.68,35.1,126306.82,10.8,COMPLETED,2022-01-04 00:00:00
9410,7583,103,SIP,10000.0,,1036.7171,115.75,112.23,116350.76,-3.04,COMPLETED,2025-05-08 00:00:00
9411,488,180,LUMPSUM,,200000.0,1688.7613,118.43,154.68,261217.6,30.61,ACTIVE,2025-08-21 00:00:00
9412,4768,247,SIP,3000.0,,222.0812,189.12,195.75,43472.39,3.51,PAUSED,2023-12-06 00:00:00
9413,2534,143,SIP,1500.0,,285.0097,247.36,239.56,68276.92,-3.15,PAUSED,2024-10-28 00:00:00
9414,1752,114,SIP,1500.0,,1082.121,83.17,70.26,76029.82,-15.52,COMPLETED,2024-12-15 00:00:00
9415,5178,139,SIP,5000.0,,2270.538,72.67,86.96,197445.98,19.66,CLOSED,2022-10-24 00:00:00
9416,3737,118,SIP,3000.0,,553.9598,194.96,271.82,150577.35,39.42,CLOSED,2022-07-25 00:00:00
9417,7845,159,SIP,3000.0,,2937.7203,25.53,33.46,98296.12,31.06,ACTIVE,2024-12-30 00:00:00
9418,868,3,SIP,500.0,,1663.4677,15.63,21.35,35515.04,36.6,ACTIVE,2023-12-22 00:00:00
9419,7563,201,SIP,1500.0,,3631.2849,16.11,15.43,56030.73,-4.22,CLOSED,2024-11-02 00:00:00
9420,1849,221,SIP,3000.0,,2796.9613,28.96,39.5,110479.97,36.4,COMPLETED,2023-04-07 00:00:00
9421,1749,15,SIP,500.0,,561.1455,25.84,22.34,12535.99,-13.54,COMPLETED,2025-05-19 00:00:00
9422,1918,176,SIP,1500.0,,297.4581,221.88,253.91,75527.59,14.44,PAUSED,2025-05-18 00:00:00
9423,7584,160,SIP,3000.0,,510.1077,211.72,197.29,100639.15,-6.82,CLOSED,2023-06-11 00:00:00
9424,9863,3,SIP,2000.0,,475.4068,164.07,132.63,63053.2,-19.16,COMPLETED,2022-03-14 00:00:00
9425,3834,134,LUMPSUM,,50000.0,284.7056,175.62,162.58,46287.44,-7.43,COMPLETED,2025-07-16 00:00:00
9426,2994,62,SIP,2000.0,,447.1772,89.45,108.01,48299.61,20.75,ACTIVE,2024-08-10 00:00:00
9427,5460,157,SIP,5000.0,,2570.1196,89.49,106.53,273794.84,19.04,CLOSED,2025-07-13 00:00:00
9428,2485,12,SIP,2000.0,,803.2935,99.59,125.72,100990.06,26.24,CLOSED,2024-10-13 00:00:00
9429,7978,242,LUMPSUM,,200000.0,1393.8254,143.49,182.08,253787.73,26.89,ACTIVE,2024-08-23 00:00:00
9430,3109,219,SIP,5000.0,,1672.6883,74.73,102.49,171433.82,37.15,CLOSED,2025-05-19 00:00:00
9431,2148,1,STP,,,172.9828,107.08,112.98,19543.6,5.51,PAUSED,2025-06-18 00:00:00
9432,7002,131,SIP,2000.0,,998.5735,98.14,96.77,96631.96,-1.4,CLOSED,2023-05-12 00:00:00
9433,7625,219,LUMPSUM,,25000.0,214.7582,116.41,97.71,20984.02,-16.06,CLOSED,2025-12-06 00:00:00
9434,5866,3,SIP,3000.0,,2813.0672,33.06,40.73,114576.23,23.2,ACTIVE,2025-08-20 00:00:00
9435,4217,53,LUMPSUM,,25000.0,699.3007,35.75,46.84,32755.24,31.02,PAUSED,2022-05-24 00:00:00
9436,104,3,LUMPSUM,,50000.0,489.4763,102.15,93.38,45707.3,-8.59,PAUSED,2025-11-09 00:00:00
9437,9089,76,LUMPSUM,,100000.0,1084.9517,92.17,77.54,84127.15,-15.87,CLOSED,2022-05-10 00:00:00
9438,8531,78,SIP,10000.0,,887.5302,202.81,209.7,186115.08,3.4,COMPLETED,2024-12-04 00:00:00
9439,3063,200,SIP,5000.0,,1877.6824,149.12,206.04,386877.68,38.17,PAUSED,2024-02-27 00:00:00
9440,3790,166,LUMPSUM,,50000.0,654.9646,76.34,94.33,61782.81,23.57,COMPLETED,2025-04-29 00:00:00
9441,7006,14,SIP,5000.0,,4211.0691,58.18,66.54,280204.54,14.37,PAUSED,2022-02-13 00:00:00
9442,119,18,SIP,1000.0,,250.5616,231.48,295.61,74068.51,27.7,ACTIVE,2025-02-21 00:00:00
9443,8339,187,SIP,5000.0,,2635.6062,58.81,75.83,199858.02,28.94,CLOSED,2024-01-12 00:00:00
9444,5090,212,SIP,5000.0,,4481.9859,58.01,66.97,300158.6,15.45,COMPLETED,2022-06-04 00:00:00
9445,2556,143,SIP,3000.0,,1830.0514,93.44,107.51,196748.83,15.06,COMPLETED,2023-03-31 00:00:00
9446,1689,250,SIP,1000.0,,240.1639,141.57,160.19,38471.86,13.15,ACTIVE,2022-10-05 00:00:00
9447,704,11,LUMPSUM,,50000.0,531.9149,94.0,77.03,40973.4,-18.05,COMPLETED,2023-02-19 00:00:00
9448,5771,218,LUMPSUM,,25000.0,149.8172,166.87,163.95,24562.53,-1.75,PAUSED,2022-06-23 00:00:00
9449,8352,37,SIP,10000.0,,3581.4388,64.22,89.21,319500.16,38.91,PAUSED,2023-11-26 00:00:00
9450,8263,134,SIP,10000.0,,5459.7074,91.58,97.65,533140.43,6.63,CLOSED,2023-03-27 00:00:00
9451,4384,44,SIP,2000.0,,1670.6444,16.76,17.02,28434.37,1.55,CLOSED,2022-10-05 00:00:00
9452,2580,195,LUMPSUM,,25000.0,322.7056,77.47,93.43,30150.38,20.6,PAUSED,2023-05-02 00:00:00
9453,3568,203,SIP,1500.0,,239.9293,237.57,304.49,73056.07,28.17,ACTIVE,2025-05-18 00:00:00
9454,7618,42,STP,,,332.7819,125.74,119.25,39684.24,-5.16,COMPLETED,2025-06-20 00:00:00
9455,7770,50,SIP,10000.0,,20167.4277,26.28,26.47,533831.81,0.72,CLOSED,2023-01-11 00:00:00
9456,7919,52,SIP,5000.0,,666.9007,142.45,190.76,127217.98,33.91,PAUSED,2024-12-24 00:00:00
9457,4506,140,SIP,3000.0,,669.2383,215.17,218.27,146074.64,1.44,PAUSED,2022-07-26 00:00:00
9458,4742,13,SIP,500.0,,74.4983,214.77,193.46,14412.44,-9.92,CLOSED,2024-11-22 00:00:00
9459,8365,40,SIP,2000.0,,809.3234,61.78,53.48,43282.62,-13.43,COMPLETED,2022-02-15 00:00:00
9460,2565,222,LUMPSUM,,50000.0,411.8955,121.39,157.44,64848.83,29.7,PAUSED,2025-07-13 00:00:00
9461,4940,11,LUMPSUM,,100000.0,604.4853,165.43,152.29,92057.07,-7.94,PAUSED,2025-10-26 00:00:00
9462,3,206,SWP,,,354.9859,113.12,156.49,55551.74,38.34,PAUSED,2025-01-17 00:00:00
9463,997,210,LUMPSUM,,25000.0,154.5786,161.73,199.29,30805.97,23.22,CLOSED,2023-02-10 00:00:00
9464,1132,159,SIP,1500.0,,145.6746,133.86,132.75,19338.3,-0.83,ACTIVE,2022-09-25 00:00:00
9465,4734,103,SIP,3000.0,,720.2881,224.91,256.02,184408.16,13.83,COMPLETED,2023-02-26 00:00:00
9466,2733,224,STP,,,71.699,200.77,207.77,14896.9,3.49,COMPLETED,2023-12-24 00:00:00
9467,5186,221,SIP,3000.0,,729.8915,205.51,218.37,159386.41,6.26,CLOSED,2024-11-10 00:00:00
9468,9243,81,SIP,1500.0,,144.5435,124.53,152.0,21970.61,22.06,COMPLETED,2024-03-30 00:00:00
9469,2301,83,LUMPSUM,,25000.0,761.035,32.85,35.18,26773.21,7.09,PAUSED,2024-10-07 00:00:00
9470,1273,120,SIP,10000.0,,3486.5072,143.41,165.79,578028.03,15.61,COMPLETED,2022-12-31 00:00:00
9471,9224,202,LUMPSUM,,200000.0,900.8603,222.01,270.94,244079.09,22.04,PAUSED,2025-08-06 00:00:00
9472,7944,5,SIP,5000.0,,1016.3661,191.86,155.68,158227.87,-18.86,PAUSED,2022-04-15 00:00:00
9473,8078,158,SIP,1500.0,,1563.8864,45.08,41.63,65104.59,-7.65,ACTIVE,2023-05-20 00:00:00
9474,1565,41,LUMPSUM,,100000.0,648.2562,154.26,203.25,131758.07,31.76,ACTIVE,2022-10-13 00:00:00
9475,8445,181,SIP,2000.0,,209.1738,200.79,173.88,36371.14,-13.4,PAUSED,2025-10-31 00:00:00
9476,4174,69,SIP,2000.0,,316.5559,157.95,165.35,52342.52,4.69,ACTIVE,2024-09-27 00:00:00
9477,3993,67,SIP,3000.0,,783.7446,172.25,200.4,157062.42,16.34,COMPLETED,2023-10-24 00:00:00
9478,1997,82,LUMPSUM,,50000.0,204.8425,244.09,286.87,58763.17,17.53,PAUSED,2025-07-26 00:00:00
9479,3966,145,SIP,3000.0,,787.8324,182.78,158.93,125210.2,-13.05,CLOSED,2022-07-27 00:00:00
9480,5774,72,SIP,1500.0,,130.0334,230.71,187.86,24428.07,-18.57,PAUSED,2022-04-23 00:00:00
9481,2149,189,LUMPSUM,,100000.0,754.0909,132.61,156.52,118030.31,18.03,ACTIVE,2024-03-19 00:00:00
9482,7360,41,SIP,10000.0,,1104.6164,217.27,251.39,277689.52,15.7,COMPLETED,2025-07-27 00:00:00
9483,353,38,SIP,2000.0,,214.2311,196.05,178.68,38278.81,-8.86,PAUSED,2022-01-28 00:00:00
9484,3518,202,LUMPSUM,,100000.0,1062.1349,94.15,84.46,89707.91,-10.29,COMPLETED,2022-08-17 00:00:00
9485,4101,147,SIP,1500.0,,230.3042,208.42,222.63,51272.62,6.82,COMPLETED,2022-11-03 00:00:00
9486,2373,97,SIP,500.0,,147.722,64.31,57.45,8486.63,-10.67,CLOSED,2024-12-10 00:00:00
9487,2837,2,LUMPSUM,,25000.0,144.5839,172.91,176.93,25581.23,2.32,ACTIVE,2023-10-16 00:00:00
9488,3969,13,LUMPSUM,,200000.0,961.9547,207.91,242.29,233072.0,16.54,CLOSED,2023-01-04 00:00:00
9489,4764,165,SIP,10000.0,,1915.8556,130.49,141.58,271246.84,8.5,PAUSED,2023-08-21 00:00:00
9490,6191,45,SIP,1500.0,,453.2211,92.67,101.1,45820.65,9.1,ACTIVE,2022-11-10 00:00:00
9491,6544,146,STP,,,274.3893,152.28,154.42,42371.2,1.41,PAUSED,2023-12-29 00:00:00
9492,1879,170,SIP,500.0,,324.4997,73.96,70.89,23003.78,-4.15,CLOSED,2022-04-11 00:00:00
9493,5279,78,LUMPSUM,,200000.0,1442.5851,138.64,180.07,259766.3,29.88,COMPLETED,2025-06-01 00:00:00
9494,4928,15,SIP,3000.0,,804.9311,137.9,176.45,142030.09,27.96,ACTIVE,2022-06-01 00:00:00
9495,8653,223,LUMPSUM,,25000.0,117.096,213.5,226.95,26574.94,6.3,ACTIVE,2025-06-09 00:00:00
9496,220,107,SIP,500.0,,235.6175,50.93,41.73,9832.32,-18.06,PAUSED,2022-08-24 00:00:00
9497,6057,111,STP,,,179.4156,123.54,158.12,28369.19,27.99,CLOSED,2022-08-24 00:00:00
9498,3202,95,SIP,1000.0,,191.2754,162.07,201.05,38455.92,24.05,ACTIVE,2023-12-29 00:00:00
9499,7383,112,SWP,,,500.471,87.04,97.2,48645.78,11.67,ACTIVE,2025-03-28 00:00:00
9500,5188,204,SIP,1000.0,,266.5179,161.34,185.69,49489.71,15.09,ACTIVE,2024-01-13 00:00:00
9501,5037,35,SIP,5000.0,,1131.8192,132.53,145.56,164747.6,9.83,COMPLETED,2022-10-25 00:00:00
9502,1871,42,SIP,1000.0,,238.3646,247.52,313.92,74827.42,26.83,CLOSED,2023-03-14 00:00:00
9503,200,3,SIP,1500.0,,688.0734,58.86,55.63,38277.52,-5.49,ACTIVE,2022-09-26 00:00:00
9504,4722,35,SIP,500.0,,317.9341,77.06,66.3,21079.03,-13.96,PAUSED,2023-03-11 00:00:00
9505,3599,131,SIP,500.0,,99.4665,221.18,186.34,18534.59,-15.75,CLOSED,2023-09-15 00:00:00
9506,7063,3,SIP,1000.0,,158.3056,183.19,158.65,25115.18,-13.4,ACTIVE,2025-05-08 00:00:00
9507,3413,56,STP,,,92.8758,245.36,232.67,21609.41,-5.17,ACTIVE,2024-02-20 00:00:00
9508,5829,179,SIP,5000.0,,619.6107,193.67,233.92,144939.33,20.78,ACTIVE,2022-07-01 00:00:00
9509,5919,215,SIP,5000.0,,1696.2771,112.01,147.55,250285.69,31.73,COMPLETED,2025-11-01 00:00:00
9510,3900,129,LUMPSUM,,100000.0,714.2347,140.01,146.04,104306.84,4.31,ACTIVE,2022-02-23 00:00:00
9511,6171,221,SIP,500.0,,454.5455,59.4,82.37,37440.91,38.67,CLOSED,2023-03-17 00:00:00
9512,9515,195,LUMPSUM,,50000.0,460.8295,108.5,130.72,60239.63,20.48,ACTIVE,2023-08-02 00:00:00
9513,5806,76,LUMPSUM,,100000.0,975.3243,102.53,102.49,99960.99,-0.04,CLOSED,2025-09-18 00:00:00
9514,8522,58,SWP,,,924.7876,51.8,60.37,55829.43,16.54,ACTIVE,2022-05-28 00:00:00
9515,2670,130,LUMPSUM,,25000.0,158.2178,158.01,132.87,21022.4,-15.91,ACTIVE,2025-02-28 00:00:00
9516,7674,121,SIP,500.0,,76.5595,150.21,182.16,13946.08,21.27,CLOSED,2024-09-25 00:00:00
9517,1895,117,SIP,2000.0,,790.0334,131.64,131.34,103762.99,-0.23,CLOSED,2025-02-22 00:00:00
9518,6501,112,SIP,500.0,,161.9633,182.14,199.18,32259.85,9.36,PAUSED,2023-08-03 00:00:00
9519,5089,28,SIP,2000.0,,843.4582,99.59,96.76,81613.02,-2.84,COMPLETED,2023-11-19 00:00:00
9520,4801,241,SIP,1000.0,,386.3359,49.18,55.24,21341.2,12.32,ACTIVE,2024-11-01 00:00:00
9521,1554,246,SIP,5000.0,,2672.4735,101.03,111.26,297339.4,10.13,PAUSED,2023-07-17 00:00:00
9522,7331,238,SIP,1000.0,,374.6371,106.77,87.65,32836.94,-17.91,PAUSED,2022-08-10 00:00:00
9523,9355,22,SIP,500.0,,226.6839,77.2,104.49,23686.2,35.35,CLOSED,2022-10-21 00:00:00
9524,5097,15,SWP,,,404.9322,76.64,81.17,32868.35,5.91,COMPLETED,2023-07-28 00:00:00
